TS,Activity,EventID
11/29/2016 06:19:00,b,4411
11/29/2016 06:19:00,a,4412
11/29/2016 06:19:00,g,4413
11/29/2016 06:19:00,e,4414
11/29/2016 06:19:00,d,4415
11/29/2016 06:20:00,c,4416
11/29/2016 06:20:00,a,4417
11/29/2016 06:20:00,e,4418
11/29/2016 06:20:00,d,4419
11/29/2016 06:20:00,b,4420
11/29/2016 06:20:00,d,4421
11/29/2016 06:20:00,d,4422
11/29/2016 06:20:00,e,4423
11/29/2016 06:20:00,f,4424
11/29/2016 06:20:00,d,4425
11/29/2016 06:20:00,h,4426
11/29/2016 06:20:00,d,4427
11/29/2016 06:20:00,b,4428
11/29/2016 06:21:00,g,4429
11/29/2016 06:21:00,f,4430
11/29/2016 06:21:00,d,4431
11/29/2016 06:21:00,d,4432
11/29/2016 06:21:00,b,4433
11/29/2016 06:21:00,b,4434
11/29/2016 06:21:00,b,4435
11/29/2016 06:21:00,d,4436
11/29/2016 06:21:00,h,4437
11/29/2016 06:21:00,b,4438
11/29/2016 06:21:00,a,4439
11/29/2016 06:21:00,b,4440
11/29/2016 06:21:00,e,4441
11/29/2016 06:22:00,h,4442
11/29/2016 06:22:00,h,4443
11/29/2016 06:22:00,b,4444
11/29/2016 06:22:00,b,4445
11/29/2016 06:22:00,a,4446
11/29/2016 06:22:00,e,4447
11/29/2016 06:22:00,f,4448
11/29/2016 06:22:00,e,4449
11/29/2016 06:22:00,b,4450
11/29/2016 06:22:00,e,4451
11/29/2016 06:22:00,d,4452
11/29/2016 06:22:00,e,4453
11/29/2016 06:22:00,d,4454
11/29/2016 06:23:00,d,4455
11/29/2016 06:23:00,d,4456
11/29/2016 06:23:00,h,4457
11/29/2016 06:23:00,f,4458
11/29/2016 06:23:00,d,4459
11/29/2016 06:23:00,e,4460
11/29/2016 06:23:00,d,4461
11/29/2016 06:23:00,b,4462
11/29/2016 06:23:00,d,4463
11/29/2016 06:23:00,b,4464
11/29/2016 06:24:00,a,4465
11/29/2016 06:24:00,c,4466
11/29/2016 06:24:00,f,4467
11/29/2016 06:24:00,b,4468
11/29/2016 06:24:00,b,4469
11/29/2016 06:24:00,a,4470
11/29/2016 06:24:00,h,4471
11/29/2016 06:24:00,b,4472
11/29/2016 06:24:00,d,4473
11/29/2016 06:24:00,b,4474
11/29/2016 06:24:00,a,4475
11/29/2016 06:24:00,e,4476
11/29/2016 06:24:00,b,4477
11/29/2016 06:24:00,e,4478
11/29/2016 06:25:00,a,4479
11/29/2016 06:25:00,d,4480
11/29/2016 06:25:00,g,4481
11/29/2016 06:25:00,h,4482
11/29/2016 06:25:00,d,4483
11/29/2016 06:25:00,b,4484
11/29/2016 06:25:00,e,4485
11/29/2016 06:25:00,d,4486
11/29/2016 06:25:00,d,4487
11/29/2016 06:25:00,d,4488
11/29/2016 06:26:00,d,4489
11/29/2016 06:26:00,a,4490
11/29/2016 06:26:00,b,4491
11/29/2016 06:26:00,h,4492
11/29/2016 06:26:00,c,4493
11/29/2016 06:26:00,c,4494
11/29/2016 06:26:00,b,4495
11/29/2016 06:26:00,c,4496
11/29/2016 06:26:00,e,4497
11/29/2016 06:26:00,a,4498
11/29/2016 06:26:00,d,4499
11/29/2016 06:26:00,b,4500
11/29/2016 06:26:00,b,4501
11/29/2016 06:26:00,f,4502
11/29/2016 06:26:00,b,4503
11/29/2016 06:27:00,b,4504
11/29/2016 06:27:00,d,4505
11/29/2016 06:27:00,g,4506
11/29/2016 06:27:00,g,4507
11/29/2016 06:27:00,e,4508
11/29/2016 06:27:00,g,4509
11/29/2016 06:27:00,d,4510
11/29/2016 06:27:00,d,4511
11/29/2016 06:27:00,b,4512
11/29/2016 06:27:00,a,4513
11/29/2016 06:27:00,e,4514
11/29/2016 06:27:00,h,4515
11/29/2016 06:27:00,e,4516
11/29/2016 06:28:00,b,4517
11/29/2016 06:28:00,f,4518
11/29/2016 06:28:00,h,4519
11/29/2016 06:28:00,h,4520
11/29/2016 06:28:00,d,4521
11/29/2016 06:28:00,h,4522
11/29/2016 06:28:00,b,4523
11/29/2016 06:28:00,b,4524
11/29/2016 06:28:00,d,4525
11/29/2016 06:28:00,d,4526
11/29/2016 06:28:00,c,4527
11/29/2016 06:28:00,a,4528
11/29/2016 06:28:00,d,4529
11/29/2016 06:29:00,f,4530
11/29/2016 06:29:00,a,4531
11/29/2016 06:29:00,a,4532
11/29/2016 06:29:00,h,4533
11/29/2016 06:29:00,b,4534
11/29/2016 06:29:00,e,4535
11/29/2016 06:29:00,f,4536
11/29/2016 06:29:00,b,4537
11/29/2016 06:29:00,b,4538
11/29/2016 06:29:00,g,4539
11/29/2016 06:29:00,d,4540
11/29/2016 06:29:00,b,4541
11/29/2016 06:30:00,h,4542
11/29/2016 06:30:00,d,4543
11/29/2016 06:30:00,f,4544
11/29/2016 06:30:00,d,4545
11/29/2016 06:30:00,a,4546
11/29/2016 06:30:00,d,4547
11/29/2016 06:30:00,f,4548
11/29/2016 06:30:00,h,4549
11/29/2016 06:30:00,e,4550
11/29/2016 06:30:00,h,4551
11/29/2016 06:30:00,b,4552
11/29/2016 06:30:00,e,4553
11/29/2016 06:31:00,b,4554
11/29/2016 06:31:00,h,4555
11/29/2016 06:31:00,b,4556
11/29/2016 06:31:00,f,4557
11/29/2016 06:31:00,a,4558
11/29/2016 06:31:00,d,4559
11/29/2016 06:31:00,b,4560
11/29/2016 06:31:00,h,4561
11/29/2016 06:31:00,c,4562
11/29/2016 06:31:00,d,4563
11/29/2016 06:31:00,d,4564
11/29/2016 06:32:00,e,4565
11/29/2016 06:32:00,e,4566
11/29/2016 06:32:00,a,4567
11/29/2016 06:32:00,a,4568
11/29/2016 06:32:00,h,4569
11/29/2016 06:32:00,d,4570
11/29/2016 06:32:00,b,4571
11/29/2016 06:32:00,g,4572
11/29/2016 06:32:00,b,4573
11/29/2016 06:32:00,f,4574
11/29/2016 06:32:00,a,4575
11/29/2016 06:32:00,a,4576
11/29/2016 06:32:00,b,4577
11/29/2016 06:33:00,d,4578
11/29/2016 06:33:00,d,4579
11/29/2016 06:33:00,d,4580
11/29/2016 06:33:00,d,4581
11/29/2016 06:33:00,a,4582
11/29/2016 06:33:00,b,4583
11/29/2016 06:33:00,e,4584
11/29/2016 06:33:00,f,4585
11/29/2016 06:33:00,h,4586
11/29/2016 06:33:00,a,4587
11/29/2016 06:33:00,h,4588
11/29/2016 06:33:00,d,4589
11/29/2016 06:33:00,d,4590
11/29/2016 06:33:00,e,4591
11/29/2016 06:34:00,a,4592
11/29/2016 06:34:00,b,4593
11/29/2016 06:34:00,b,4594
11/29/2016 06:34:00,a,4595
11/29/2016 06:34:00,b,4596
11/29/2016 06:34:00,b,4597
11/29/2016 06:34:00,d,4598
11/29/2016 06:34:00,d,4599
11/29/2016 06:34:00,h,4600
11/29/2016 06:34:00,d,4601
11/29/2016 06:34:00,f,4602
11/29/2016 06:34:00,b,4603
11/29/2016 06:34:00,b,4604
11/29/2016 06:34:00,d,4605
11/29/2016 06:35:00,d,4606
11/29/2016 06:35:00,e,4607
11/29/2016 06:35:00,e,4608
11/29/2016 06:35:00,d,4609
11/29/2016 06:35:00,e,4610
11/29/2016 06:35:00,e,4611
11/29/2016 06:35:00,a,4612
11/29/2016 06:35:00,b,4613
11/29/2016 06:35:00,f,4614
11/29/2016 06:35:00,b,4615
11/29/2016 06:35:00,b,4616
11/29/2016 06:35:00,h,4617
11/29/2016 06:35:00,b,4618
11/29/2016 06:36:00,b,4619
11/29/2016 06:36:00,d,4620
11/29/2016 06:36:00,d,4621
11/29/2016 06:36:00,b,4622
11/29/2016 06:36:00,d,4623
11/29/2016 06:36:00,d,4624
11/29/2016 06:36:00,d,4625
11/29/2016 06:36:00,h,4626
11/29/2016 06:36:00,e,4627
11/29/2016 06:36:00,f,4628
11/29/2016 06:36:00,c,4629
11/29/2016 06:36:00,e,4630
11/29/2016 06:37:00,b,4631
11/29/2016 06:37:00,b,4632
11/29/2016 06:37:00,b,4633
11/29/2016 06:37:00,b,4634
11/29/2016 06:37:00,b,4635
11/29/2016 06:37:00,c,4636
11/29/2016 06:37:00,f,4637
11/29/2016 06:37:00,d,4638
11/29/2016 06:37:00,h,4639
11/29/2016 06:37:00,g,4640
11/29/2016 06:37:00,d,4641
11/29/2016 06:38:00,c,4642
11/29/2016 06:38:00,e,4643
11/29/2016 06:38:00,e,4644
11/29/2016 06:38:00,c,4645
11/29/2016 06:38:00,e,4646
11/29/2016 06:38:00,e,4647
11/29/2016 06:38:00,g,4648
11/29/2016 06:38:00,h,4649
11/29/2016 06:38:00,b,4650
11/29/2016 06:38:00,a,4651
11/29/2016 06:38:00,h,4652
11/29/2016 06:38:00,b,4653
11/29/2016 06:39:00,g,4654
11/29/2016 06:39:00,d,4655
11/29/2016 06:39:00,d,4656
11/29/2016 06:39:00,g,4657
11/29/2016 06:39:00,d,4658
11/29/2016 06:39:00,d,4659
11/29/2016 06:39:00,c,4660
11/29/2016 06:39:00,h,4661
11/29/2016 06:39:00,a,4662
11/29/2016 06:39:00,e,4663
11/29/2016 06:39:00,d,4664
11/29/2016 06:39:00,a,4665
11/29/2016 06:39:00,e,4666
11/29/2016 06:40:00,h,4667
11/29/2016 06:40:00,b,4668
11/29/2016 06:40:00,b,4669
11/29/2016 06:40:00,h,4670
11/29/2016 06:40:00,b,4671
11/29/2016 06:40:00,b,4672
11/29/2016 06:40:00,g,4673
11/29/2016 06:40:00,d,4674
11/29/2016 06:40:00,d,4675
11/29/2016 06:40:00,b,4676
11/29/2016 06:40:00,d,4677
11/29/2016 06:40:00,d,4678
11/29/2016 06:41:00,e,4679
11/29/2016 06:41:00,h,4680
11/29/2016 06:41:00,a,4681
11/29/2016 06:41:00,b,4682
11/29/2016 06:41:00,b,4683
11/29/2016 06:41:00,a,4684
11/29/2016 06:41:00,b,4685
11/29/2016 06:41:00,b,4686
11/29/2016 06:42:00,f,4687
11/29/2016 06:42:00,c,4688
11/29/2016 06:42:00,d,4689
11/29/2016 06:42:00,f,4690
11/29/2016 06:42:00,d,4691
11/29/2016 06:42:00,a,4692
11/29/2016 06:42:00,a,4693
11/29/2016 06:42:00,f,4694
11/29/2016 06:42:00,d,4695
11/29/2016 06:42:00,e,4696
11/29/2016 06:43:00,a,4697
11/29/2016 06:43:00,h,4698
11/29/2016 06:43:00,g,4699
11/29/2016 06:43:00,b,4700
11/29/2016 06:43:00,h,4701
11/29/2016 06:43:00,b,4702
11/29/2016 06:43:00,f,4703
11/29/2016 06:43:00,d,4704
11/29/2016 06:43:00,f,4705
11/29/2016 06:43:00,d,4706
11/29/2016 06:43:00,h,4707
11/29/2016 06:43:00,b,4708
11/29/2016 06:43:00,a,4709
11/29/2016 06:43:00,f,4710
11/29/2016 06:43:00,d,4711
11/29/2016 06:44:00,d,4712
11/29/2016 06:44:00,h,4713
11/29/2016 06:44:00,e,4714
11/29/2016 06:44:00,h,4715
11/29/2016 06:44:00,b,4716
11/29/2016 06:44:00,h,4717
11/29/2016 06:44:00,b,4718
11/29/2016 06:44:00,a,4719
11/29/2016 06:44:00,e,4720
11/29/2016 06:44:00,d,4721
11/29/2016 06:44:00,h,4722
11/29/2016 06:44:00,b,4723
11/29/2016 06:45:00,b,4724
11/29/2016 06:45:00,c,4725
11/29/2016 06:45:00,d,4726
11/29/2016 06:45:00,e,4727
11/29/2016 06:45:00,d,4728
11/29/2016 06:45:00,d,4729
11/29/2016 06:45:00,b,4730
11/29/2016 06:46:00,a,4731
11/29/2016 06:46:00,g,4732
11/29/2016 06:46:00,b,4733
11/29/2016 06:46:00,f,4734
11/29/2016 06:46:00,d,4735
11/29/2016 06:46:00,b,4736
11/29/2016 06:46:00,b,4737
11/29/2016 06:46:00,f,4738
11/29/2016 06:47:00,c,4739
11/29/2016 06:47:00,d,4740
11/29/2016 06:47:00,h,4741
11/29/2016 06:47:00,h,4742
11/29/2016 06:47:00,b,4743
11/29/2016 06:47:00,e,4744
11/29/2016 06:47:00,c,4745
11/29/2016 06:47:00,h,4746
11/29/2016 06:48:00,g,4747
11/29/2016 06:48:00,b,4748
11/29/2016 06:48:00,a,4749
11/29/2016 06:48:00,f,4750
11/29/2016 06:48:00,a,4751
11/29/2016 06:48:00,a,4752
11/29/2016 06:48:00,c,4753
11/29/2016 06:48:00,d,4754
11/29/2016 06:48:00,g,4755
11/29/2016 06:49:00,h,4756
11/29/2016 06:49:00,d,4757
11/29/2016 06:49:00,a,4758
11/29/2016 06:49:00,h,4759
11/29/2016 06:49:00,d,4760
11/29/2016 06:49:00,f,4761
11/29/2016 06:49:00,d,4762
11/29/2016 06:49:00,g,4763
11/29/2016 06:49:00,b,4764
11/29/2016 06:49:00,h,4765
11/29/2016 06:50:00,c,4766
11/29/2016 06:50:00,b,4767
11/29/2016 06:50:00,d,4768
11/29/2016 06:50:00,b,4769
11/29/2016 06:50:00,a,4770
11/29/2016 06:50:00,h,4771
11/29/2016 06:50:00,b,4772
11/29/2016 06:50:00,h,4773
11/29/2016 06:50:00,a,4774
11/29/2016 06:51:00,g,4775
11/29/2016 06:51:00,e,4776
11/29/2016 06:51:00,b,4777
11/29/2016 06:51:00,a,4778
11/29/2016 06:51:00,a,4779
11/29/2016 06:51:00,e,4780
11/29/2016 06:51:00,a,4781
11/29/2016 06:51:00,d,4782
11/29/2016 06:51:00,e,4783
11/29/2016 06:51:00,c,4784
11/29/2016 06:51:00,d,4785
11/29/2016 06:52:00,h,4786
11/29/2016 06:52:00,d,4787
11/29/2016 06:52:00,d,4788
11/29/2016 06:52:00,d,4789
11/29/2016 06:52:00,d,4790
11/29/2016 06:52:00,a,4791
11/29/2016 06:52:00,d,4792
11/29/2016 06:52:00,b,4793
11/29/2016 06:52:00,d,4794
11/29/2016 06:52:00,g,4795
11/29/2016 06:52:00,b,4796
11/29/2016 06:52:00,a,4797
11/29/2016 06:53:00,b,4798
11/29/2016 06:53:00,c,4799
11/29/2016 06:53:00,b,4800
11/29/2016 06:53:00,b,4801
11/29/2016 06:53:00,b,4802
11/29/2016 06:53:00,d,4803
11/29/2016 06:53:00,b,4804
11/29/2016 06:53:00,b,4805
11/29/2016 06:53:00,h,4806
11/29/2016 06:53:00,a,4807
11/29/2016 06:53:00,d,4808
11/29/2016 06:54:00,g,4809
11/29/2016 06:54:00,e,4810
11/29/2016 06:54:00,b,4811
11/29/2016 06:54:00,e,4812
11/29/2016 06:54:00,c,4813
11/29/2016 06:54:00,a,4814
11/29/2016 06:54:00,e,4815
11/29/2016 06:54:00,d,4816
11/29/2016 06:54:00,f,4817
11/29/2016 06:54:00,b,4818
11/29/2016 06:55:00,f,4819
11/29/2016 06:55:00,a,4820
11/29/2016 06:55:00,h,4821
11/29/2016 06:55:00,f,4822
11/29/2016 06:55:00,c,4823
11/29/2016 06:55:00,a,4824
11/29/2016 06:55:00,d,4825
11/29/2016 06:55:00,e,4826
11/29/2016 06:55:00,d,4827
11/29/2016 06:55:00,g,4828
11/29/2016 06:55:00,d,4829
11/29/2016 06:55:00,a,4830
11/29/2016 06:55:00,d,4831
11/29/2016 06:55:00,b,4832
11/29/2016 06:55:00,h,4833
11/29/2016 06:56:00,h,4834
11/29/2016 06:56:00,d,4835
11/29/2016 06:56:00,h,4836
11/29/2016 06:56:00,g,4837
11/29/2016 06:56:00,d,4838
11/29/2016 06:56:00,b,4839
11/29/2016 06:56:00,d,4840
11/29/2016 06:56:00,b,4841
11/29/2016 06:56:00,h,4842
11/29/2016 06:56:00,b,4843
11/29/2016 06:56:00,d,4844
11/29/2016 06:56:00,b,4845
11/29/2016 06:56:00,a,4846
11/29/2016 06:56:00,c,4847
11/29/2016 06:57:00,b,4848
11/29/2016 06:57:00,h,4849
11/29/2016 06:57:00,b,4850
11/29/2016 06:57:00,a,4851
11/29/2016 06:57:00,e,4852
11/29/2016 06:57:00,b,4853
11/29/2016 06:57:00,e,4854
11/29/2016 06:57:00,b,4855
11/29/2016 06:57:00,d,4856
11/29/2016 06:57:00,f,4857
11/29/2016 06:57:00,g,4858
11/29/2016 06:58:00,e,4859
11/29/2016 06:58:00,d,4860
11/29/2016 06:58:00,d,4861
11/29/2016 06:58:00,d,4862
11/29/2016 06:58:00,f,4863
11/29/2016 06:58:00,e,4864
11/29/2016 06:58:00,f,4865
11/29/2016 06:58:00,b,4866
11/29/2016 06:58:00,h,4867
11/29/2016 06:58:00,h,4868
11/29/2016 06:59:00,a,4869
11/29/2016 06:59:00,c,4870
11/29/2016 06:59:00,d,4871
11/29/2016 06:59:00,b,4872
11/29/2016 06:59:00,b,4873
11/29/2016 06:59:00,c,4874
11/29/2016 06:59:00,b,4875
11/29/2016 06:59:00,h,4876
11/29/2016 06:59:00,d,4877
11/29/2016 06:59:00,h,4878
11/29/2016 06:59:00,e,4879
11/29/2016 07:00:00,d,4880
11/29/2016 07:00:00,g,4881
11/29/2016 07:00:00,a,4882
11/29/2016 07:00:00,b,4883
11/29/2016 07:00:00,g,4884
11/29/2016 07:00:00,b,4885
11/29/2016 07:00:00,d,4886
11/29/2016 07:01:00,a,4887
11/29/2016 07:01:00,b,4888
11/29/2016 07:01:00,h,4889
11/29/2016 07:01:00,d,4890
11/29/2016 07:01:00,e,4891
11/29/2016 07:01:00,c,4892
11/29/2016 07:01:00,f,4893
11/29/2016 07:01:00,h,4894
11/29/2016 07:01:00,c,4895
11/29/2016 07:01:00,b,4896
11/29/2016 07:01:00,a,4897
11/29/2016 07:02:00,d,4898
11/29/2016 07:02:00,e,4899
11/29/2016 07:02:00,b,4900
11/29/2016 07:02:00,d,4901
11/29/2016 07:02:00,g,4902
11/29/2016 07:02:00,h,4903
11/29/2016 07:02:00,g,4904
11/29/2016 07:02:00,f,4905
11/29/2016 07:02:00,d,4906
11/29/2016 07:03:00,b,4907
11/29/2016 07:03:00,d,4908
11/29/2016 07:03:00,e,4909
11/29/2016 07:03:00,b,4910
11/29/2016 07:03:00,h,4911
11/29/2016 07:03:00,h,4912
11/29/2016 07:03:00,h,4913
11/29/2016 07:03:00,c,4914
11/29/2016 07:03:00,b,4915
11/29/2016 07:04:00,e,4916
11/29/2016 07:04:00,b,4917
11/29/2016 07:04:00,d,4918
11/29/2016 07:04:00,a,4919
11/29/2016 07:04:00,e,4920
11/29/2016 07:04:00,a,4921
11/29/2016 07:04:00,g,4922
11/29/2016 07:04:00,e,4923
11/29/2016 07:05:00,d,4924
11/29/2016 07:05:00,b,4925
11/29/2016 07:05:00,d,4926
11/29/2016 07:05:00,d,4927
11/29/2016 07:05:00,a,4928
11/29/2016 07:05:00,d,4929
11/29/2016 07:05:00,h,4930
11/29/2016 07:05:00,d,4931
11/29/2016 07:06:00,a,4932
11/29/2016 07:06:00,b,4933
11/29/2016 07:06:00,f,4934
11/29/2016 07:06:00,e,4935
11/29/2016 07:06:00,b,4936
11/29/2016 07:06:00,a,4937
11/29/2016 07:06:00,b,4938
11/29/2016 07:06:00,d,4939
11/29/2016 07:06:00,b,4940
11/29/2016 07:06:00,b,4941
11/29/2016 07:07:00,d,4942
11/29/2016 07:07:00,e,4943
11/29/2016 07:07:00,h,4944
11/29/2016 07:07:00,d,4945
11/29/2016 07:07:00,d,4946
11/29/2016 07:07:00,a,4947
11/29/2016 07:07:00,b,4948
11/29/2016 07:07:00,e,4949
11/29/2016 07:08:00,b,4950
11/29/2016 07:08:00,d,4951
11/29/2016 07:08:00,b,4952
11/29/2016 07:08:00,f,4953
11/29/2016 07:08:00,b,4954
11/29/2016 07:08:00,d,4955
11/29/2016 07:08:00,c,4956
11/29/2016 07:08:00,e,4957
11/29/2016 07:08:00,f,4958
11/29/2016 07:08:00,d,4959
11/29/2016 07:08:00,a,4960
11/29/2016 07:09:00,b,4961
11/29/2016 07:09:00,e,4962
11/29/2016 07:09:00,h,4963
11/29/2016 07:09:00,e,4964
11/29/2016 07:09:00,b,4965
11/29/2016 07:09:00,g,4966
11/29/2016 07:09:00,d,4967
11/29/2016 07:09:00,h,4968
11/29/2016 07:09:00,b,4969
11/29/2016 07:09:00,d,4970
11/29/2016 07:10:00,c,4971
11/29/2016 07:10:00,d,4972
11/29/2016 07:10:00,d,4973
11/29/2016 07:10:00,a,4974
11/29/2016 07:10:00,e,4975
11/29/2016 07:10:00,h,4976
11/29/2016 07:10:00,b,4977
11/29/2016 07:10:00,b,4978
11/29/2016 07:11:00,g,4979
11/29/2016 07:11:00,c,4980
11/29/2016 07:11:00,b,4981
11/29/2016 07:11:00,b,4982
11/29/2016 07:11:00,d,4983
11/29/2016 07:11:00,a,4984
11/29/2016 07:11:00,d,4985
11/29/2016 07:11:00,c,4986
11/29/2016 07:11:00,e,4987
11/29/2016 07:11:00,a,4988
11/29/2016 07:12:00,h,4989
11/29/2016 07:12:00,g,4990
11/29/2016 07:12:00,e,4991
11/29/2016 07:12:00,e,4992
11/29/2016 07:12:00,b,4993
11/29/2016 07:12:00,d,4994
11/29/2016 07:12:00,b,4995
11/29/2016 07:12:00,f,4996
11/29/2016 07:12:00,g,4997
11/29/2016 07:12:00,a,4998
11/29/2016 07:12:00,d,4999
11/29/2016 07:12:00,a,5000
11/29/2016 07:12:00,d,5001
11/29/2016 07:13:00,h,5002
11/29/2016 07:13:00,d,5003
11/29/2016 07:13:00,d,5004
11/29/2016 07:13:00,e,5005
11/29/2016 07:13:00,b,5006
11/29/2016 07:13:00,e,5007
11/29/2016 07:13:00,h,5008
11/29/2016 07:13:00,h,5009
11/29/2016 07:13:00,d,5010
11/29/2016 07:13:00,b,5011
11/29/2016 07:13:00,d,5012
11/29/2016 07:13:00,b,5013
11/29/2016 07:14:00,b,5014
11/29/2016 07:14:00,b,5015
11/29/2016 07:14:00,d,5016
11/29/2016 07:14:00,e,5017
11/29/2016 07:14:00,d,5018
11/29/2016 07:14:00,b,5019
11/29/2016 07:14:00,e,5020
11/29/2016 07:14:00,b,5021
11/29/2016 07:15:00,a,5022
11/29/2016 07:15:00,e,5023
11/29/2016 07:15:00,b,5024
11/29/2016 07:15:00,d,5025
11/29/2016 07:15:00,b,5026
11/29/2016 07:15:00,d,5027
11/29/2016 07:15:00,f,5028
11/29/2016 07:16:00,a,5029
11/29/2016 07:16:00,d,5030
11/29/2016 07:16:00,d,5031
11/29/2016 07:16:00,c,5032
11/29/2016 07:16:00,b,5033
11/29/2016 07:16:00,c,5034
11/29/2016 07:16:00,b,5035
11/29/2016 07:16:00,f,5036
11/29/2016 07:16:00,h,5037
11/29/2016 07:17:00,d,5038
11/29/2016 07:17:00,b,5039
11/29/2016 07:17:00,b,5040
11/29/2016 07:17:00,g,5041
11/29/2016 07:17:00,f,5042
11/29/2016 07:17:00,c,5043
11/29/2016 07:17:00,g,5044
11/29/2016 07:17:00,h,5045
11/29/2016 07:18:00,b,5046
11/29/2016 07:18:00,e,5047
11/29/2016 07:18:00,e,5048
11/29/2016 07:18:00,h,5049
11/29/2016 07:18:00,h,5050
11/29/2016 07:18:00,f,5051
11/29/2016 07:18:00,g,5052
11/29/2016 07:18:00,a,5053
11/29/2016 07:18:00,h,5054
11/29/2016 07:18:00,a,5055
11/29/2016 07:18:00,f,5056
11/29/2016 07:19:00,e,5057
11/29/2016 07:19:00,d,5058
11/29/2016 07:19:00,d,5059
11/29/2016 07:19:00,h,5060
11/29/2016 07:19:00,h,5061
11/29/2016 07:19:00,d,5062
11/29/2016 07:19:00,d,5063
11/29/2016 07:19:00,h,5064
11/29/2016 07:20:00,d,5065
11/29/2016 07:20:00,b,5066
11/29/2016 07:20:00,b,5067
11/29/2016 07:20:00,b,5068
11/29/2016 07:20:00,b,5069
11/29/2016 07:21:00,b,5070
11/29/2016 07:21:00,e,5071
11/29/2016 07:21:00,a,5072
11/29/2016 07:22:00,e,5073
11/29/2016 07:22:00,d,5074
11/29/2016 07:22:00,c,5075
11/29/2016 07:22:00,d,5076
11/29/2016 07:22:00,f,5077
11/29/2016 07:22:00,f,5078
11/29/2016 07:23:00,d,5079
11/29/2016 07:23:00,a,5080
11/29/2016 07:23:00,b,5081
11/29/2016 07:23:00,a,5082
11/29/2016 07:23:00,g,5083
11/29/2016 07:23:00,a,5084
11/29/2016 07:23:00,a,5085
11/29/2016 07:23:00,b,5086
11/29/2016 07:23:00,h,5087
11/29/2016 07:23:00,h,5088
11/29/2016 07:24:00,b,5089
11/29/2016 07:24:00,d,5090
11/29/2016 07:24:00,d,5091
11/29/2016 07:24:00,h,5092
11/29/2016 07:24:00,d,5093
11/29/2016 07:24:00,d,5094
11/29/2016 07:25:00,e,5095
11/29/2016 07:25:00,b,5096
11/29/2016 07:25:00,c,5097
11/29/2016 07:25:00,b,5098
11/29/2016 07:25:00,b,5099
11/29/2016 07:25:00,a,5100
11/29/2016 07:25:00,b,5101
11/29/2016 07:25:00,f,5102
11/29/2016 07:26:00,d,5103
11/29/2016 07:26:00,e,5104
11/29/2016 07:26:00,g,5105
11/29/2016 07:26:00,e,5106
11/29/2016 07:26:00,e,5107
11/29/2016 07:26:00,d,5108
11/29/2016 07:26:00,h,5109
11/29/2016 07:26:00,a,5110
11/29/2016 07:27:00,b,5111
11/29/2016 07:27:00,d,5112
11/29/2016 07:27:00,h,5113
11/29/2016 07:27:00,d,5114
11/29/2016 07:27:00,d,5115
11/29/2016 07:27:00,b,5116
11/29/2016 07:27:00,c,5117
11/29/2016 07:27:00,a,5118
11/29/2016 07:27:00,d,5119
11/29/2016 07:28:00,e,5120
11/29/2016 07:28:00,b,5121
11/29/2016 07:28:00,b,5122
11/29/2016 07:28:00,b,5123
11/29/2016 07:28:00,e,5124
11/29/2016 07:28:00,g,5125
11/29/2016 07:28:00,d,5126
11/29/2016 07:28:00,b,5127
11/29/2016 07:29:00,d,5128
11/29/2016 07:29:00,e,5129
11/29/2016 07:29:00,a,5130
11/29/2016 07:29:00,e,5131
11/29/2016 07:29:00,e,5132
11/29/2016 07:29:00,a,5133
11/29/2016 07:29:00,d,5134
11/29/2016 07:29:00,h,5135
11/29/2016 07:29:00,b,5136
11/29/2016 07:29:00,a,5137
11/29/2016 07:30:00,b,5138
11/29/2016 07:30:00,d,5139
11/29/2016 07:30:00,d,5140
11/29/2016 07:30:00,d,5141
11/29/2016 07:30:00,d,5142
11/29/2016 07:30:00,d,5143
11/29/2016 07:30:00,b,5144
11/29/2016 07:30:00,a,5145
11/29/2016 07:30:00,a,5146
11/29/2016 07:30:00,e,5147
11/29/2016 07:30:00,d,5148
11/29/2016 07:30:00,c,5149
11/29/2016 07:31:00,b,5150
11/29/2016 07:31:00,b,5151
11/29/2016 07:31:00,b,5152
11/29/2016 07:31:00,b,5153
11/29/2016 07:31:00,b,5154
11/29/2016 07:31:00,e,5155
11/29/2016 07:31:00,d,5156
11/29/2016 07:31:00,a,5157
11/29/2016 07:31:00,d,5158
11/29/2016 07:31:00,d,5159
11/29/2016 07:31:00,a,5160
11/29/2016 07:31:00,b,5161
11/29/2016 07:31:00,g,5162
11/29/2016 07:32:00,c,5163
11/29/2016 07:32:00,e,5164
11/29/2016 07:32:00,e,5165
11/29/2016 07:32:00,d,5166
11/29/2016 07:32:00,b,5167
11/29/2016 07:32:00,d,5168
11/29/2016 07:32:00,b,5169
11/29/2016 07:32:00,b,5170
11/29/2016 07:32:00,d,5171
11/29/2016 07:32:00,e,5172
11/29/2016 07:32:00,h,5173
11/29/2016 07:33:00,a,5174
11/29/2016 07:33:00,g,5175
11/29/2016 07:33:00,f,5176
11/29/2016 07:33:00,d,5177
11/29/2016 07:33:00,f,5178
11/29/2016 07:33:00,f,5179
11/29/2016 07:33:00,d,5180
11/29/2016 07:33:00,b,5181
11/29/2016 07:33:00,e,5182
11/29/2016 07:33:00,b,5183
11/29/2016 07:33:00,a,5184
11/29/2016 07:33:00,e,5185
11/29/2016 07:33:00,b,5186
11/29/2016 07:33:00,d,5187
