CaseID,Activity,Timestamp,Probability,initTime,sysTime,Diff,Start time 05/11/2021 15:52:18,,,from,3899,G2,G3899,0.462288353,,,Autocalculated average
456,a,11/29/2016 5:22,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
457,a,11/29/2016 5:22,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
458,a,11/29/2016 5:22,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
453,d,11/29/2016 5:22,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
454,d,11/29/2016 5:22,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
449,b,11/29/2016 5:22,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
450,b,11/29/2016 5:22,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
451,b,11/29/2016 5:22,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
459,a,11/29/2016 5:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
460,a,11/29/2016 5:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
461,a,11/29/2016 5:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
462,a,11/29/2016 5:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
455,d,11/29/2016 5:23,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
456,d,11/29/2016 5:23,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
457,d,11/29/2016 5:23,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
453,b,11/29/2016 5:23,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
454,b,11/29/2016 5:23,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
449,c,11/29/2016 5:24,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
450,c,11/29/2016 5:24,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
451,c,11/29/2016 5:24,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
463,a,11/29/2016 5:24,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
459,d,11/29/2016 5:24,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
460,d,11/29/2016 5:24,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
461,d,11/29/2016 5:24,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
455,b,11/29/2016 5:24,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
456,b,11/29/2016 5:24,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
457,b,11/29/2016 5:24,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
464,a,11/29/2016 5:25,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
463,d,11/29/2016 5:25,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
459,b,11/29/2016 5:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
460,b,11/29/2016 5:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
461,b,11/29/2016 5:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
453,c,11/29/2016 5:25,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
454,c,11/29/2016 5:25,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
465,a,11/29/2016 5:26,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
464,d,11/29/2016 5:26,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
463,b,11/29/2016 5:26,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
455,c,11/29/2016 5:26,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
456,c,11/29/2016 5:26,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
457,c,11/29/2016 5:26,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
466,a,11/29/2016 5:27,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
465,d,11/29/2016 5:27,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
464,b,11/29/2016 5:27,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
459,c,11/29/2016 5:27,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
460,c,11/29/2016 5:27,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
461,c,11/29/2016 5:27,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
466,d,11/29/2016 5:28,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
465,b,11/29/2016 5:28,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
467,a,11/29/2016 5:29,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
467,d,11/29/2016 5:30,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
466,b,11/29/2016 5:29,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
464,c,11/29/2016 5:29,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
467,d,11/29/2016 5:30,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
467,b,11/29/2016 5:31,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
467,b,11/29/2016 5:31,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
468,a,11/29/2016 5:32,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
468,d,11/29/2016 5:33,1,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
469,a,11/29/2016 5:33,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
470,a,11/29/2016 5:33,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
471,a,11/29/2016 5:33,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
468,d,11/29/2016 5:33,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
468,b,11/29/2016 5:34,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
467,c,11/29/2016 5:33,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
469,d,11/29/2016 5:34,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
470,d,11/29/2016 5:34,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
471,d,11/29/2016 5:34,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
468,b,11/29/2016 5:34,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
472,a,11/29/2016 5:35,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
472,d,11/29/2016 5:36,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
469,b,11/29/2016 5:35,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
470,b,11/29/2016 5:35,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
471,b,11/29/2016 5:35,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
473,a,11/29/2016 5:37,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
472,d,11/29/2016 5:36,1,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
468,c,11/29/2016 5:36,1,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
474,a,11/29/2016 5:37,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
473,d,11/29/2016 5:38,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
474,d,11/29/2016 5:38,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
472,b,11/29/2016 5:37,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
469,c,11/29/2016 5:37,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
470,c,11/29/2016 5:37,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
471,c,11/29/2016 5:37,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
473,d,11/29/2016 5:38,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
474,d,11/29/2016 5:38,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
473,b,11/29/2016 5:39,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
474,b,11/29/2016 5:39,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
475,a,11/29/2016 5:39,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
473,b,11/29/2016 5:39,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
474,b,11/29/2016 5:39,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
476,a,11/29/2016 5:40,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
476,d,11/29/2016 5:41,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
475,d,11/29/2016 5:40,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
477,a,11/29/2016 5:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
476,d,11/29/2016 5:41,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
476,b,11/29/2016 5:42,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
475,b,11/29/2016 5:41,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
478,a,11/29/2016 5:42,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
477,d,11/29/2016 5:42,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
476,b,11/29/2016 5:42,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
478,d,11/29/2016 5:43,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
477,b,11/29/2016 5:43,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
475,c,11/29/2016 5:43,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
478,b,11/29/2016 5:44,1,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
476,c,11/29/2016 5:44,1,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
479,a,11/29/2016 5:47,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
480,a,11/29/2016 5:47,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
479,d,11/29/2016 5:48,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
480,d,11/29/2016 5:48,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
479,d,11/29/2016 5:48,0.5,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
480,d,11/29/2016 5:48,0.5,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
479,b,11/29/2016 5:49,0.5,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
480,b,11/29/2016 5:49,0.5,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
481,a,11/29/2016 5:49,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
482,a,11/29/2016 5:49,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
481,d,11/29/2016 5:50,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
482,d,11/29/2016 5:50,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
479,b,11/29/2016 5:49,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
480,b,11/29/2016 5:49,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
481,d,11/29/2016 5:50,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
482,d,11/29/2016 5:50,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
481,b,11/29/2016 5:51,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
482,b,11/29/2016 5:51,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
479,c,11/29/2016 5:51,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
480,c,11/29/2016 5:51,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
483,a,11/29/2016 5:52,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
484,a,11/29/2016 5:52,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
481,c,11/29/2016 5:53,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
482,c,11/29/2016 5:53,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
483,d,11/29/2016 5:53,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
484,d,11/29/2016 5:53,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
481,c,11/29/2016 5:53,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
482,c,11/29/2016 5:53,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
485,a,11/29/2016 5:54,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
486,a,11/29/2016 5:54,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
487,a,11/29/2016 5:54,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
488,a,11/29/2016 5:54,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
483,b,11/29/2016 5:54,0.5,1.62074E+12,1.62074E+12,8,,,,,,,,,,,
484,b,11/29/2016 5:54,0.5,1.62074E+12,1.62074E+12,8,,,,,,,,,,,
485,d,11/29/2016 5:55,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
486,d,11/29/2016 5:55,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
487,d,11/29/2016 5:55,0.25,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
489,a,11/29/2016 5:56,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
490,a,11/29/2016 5:56,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
485,b,11/29/2016 5:56,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
486,b,11/29/2016 5:56,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
487,b,11/29/2016 5:56,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
489,d,11/29/2016 5:57,0.5,1.62074E+12,1.62074E+12,1,,,,,,,,,,,
490,d,11/29/2016 5:57,0.5,1.62074E+12,1.62074E+12,1,,,,,,,,,,,
491,a,11/29/2016 5:58,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
492,a,11/29/2016 5:59,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
489,b,11/29/2016 5:58,0.5,1.62074E+12,1.62074E+12,1,,,,,,,,,,,
490,b,11/29/2016 5:58,0.5,1.62074E+12,1.62074E+12,1,,,,,,,,,,,
485,c,11/29/2016 5:58,0.333333333,1.62074E+12,1.62074E+12,1,,,,,,,,,,,
486,c,11/29/2016 5:58,0.333333333,1.62074E+12,1.62074E+12,1,,,,,,,,,,,
487,c,11/29/2016 5:58,0.333333333,1.62074E+12,1.62074E+12,1,,,,,,,,,,,
493,a,11/29/2016 5:59,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
492,d,11/29/2016 6:00,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
493,d,11/29/2016 6:00,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
491,d,11/29/2016 5:59,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
494,a,11/29/2016 6:00,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
495,a,11/29/2016 6:00,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
496,a,11/29/2016 6:01,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
492,d,11/29/2016 6:00,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
493,d,11/29/2016 6:00,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
491,b,11/29/2016 6:00,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
489,c,11/29/2016 6:00,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
490,c,11/29/2016 6:00,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
496,d,11/29/2016 6:02,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
494,d,11/29/2016 6:01,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
495,d,11/29/2016 6:01,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
492,b,11/29/2016 6:01,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
493,b,11/29/2016 6:01,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
496,d,11/29/2016 6:02,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
496,b,11/29/2016 6:03,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
494,b,11/29/2016 6:02,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
495,b,11/29/2016 6:02,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
497,a,11/29/2016 6:03,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
498,a,11/29/2016 6:03,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
496,b,11/29/2016 6:03,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
492,c,11/29/2016 6:03,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
493,c,11/29/2016 6:03,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
499,a,11/29/2016 6:04,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
497,d,11/29/2016 6:04,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
498,d,11/29/2016 6:04,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
496,c,11/29/2016 6:05,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
494,c,11/29/2016 6:04,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
500,a,11/29/2016 6:05,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
499,d,11/29/2016 6:05,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
497,b,11/29/2016 6:05,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
498,b,11/29/2016 6:05,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
500,d,11/29/2016 6:06,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
499,b,11/29/2016 6:06,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
501,a,11/29/2016 6:07,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
500,b,11/29/2016 6:07,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
497,c,11/29/2016 6:07,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
498,c,11/29/2016 6:07,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
502,a,11/29/2016 6:08,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
502,d,11/29/2016 6:09,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
501,d,11/29/2016 6:08,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
503,a,11/29/2016 6:09,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
502,d,11/29/2016 6:09,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
502,b,11/29/2016 6:10,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
501,b,11/29/2016 6:09,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
503,d,11/29/2016 6:10,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
502,b,11/29/2016 6:10,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
504,a,11/29/2016 6:11,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
503,b,11/29/2016 6:11,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
505,a,11/29/2016 6:12,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
506,a,11/29/2016 6:12,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
507,a,11/29/2016 6:12,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
504,d,11/29/2016 6:12,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
508,a,11/29/2016 6:13,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
509,a,11/29/2016 6:13,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
510,a,11/29/2016 6:13,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
511,a,11/29/2016 6:14,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
505,d,11/29/2016 6:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
506,d,11/29/2016 6:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
507,d,11/29/2016 6:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
504,b,11/29/2016 6:13,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
512,a,11/29/2016 6:14,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
513,a,11/29/2016 6:14,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
511,d,11/29/2016 6:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
512,d,11/29/2016 6:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
513,d,11/29/2016 6:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
505,b,11/29/2016 6:14,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
506,b,11/29/2016 6:14,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
507,b,11/29/2016 6:14,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
514,a,11/29/2016 6:16,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
511,d,11/29/2016 6:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
512,d,11/29/2016 6:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
513,d,11/29/2016 6:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
514,d,11/29/2016 6:17,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
511,b,11/29/2016 6:16,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
512,b,11/29/2016 6:16,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
513,b,11/29/2016 6:16,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
505,c,11/29/2016 6:16,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
506,c,11/29/2016 6:16,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
507,c,11/29/2016 6:16,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
515,a,11/29/2016 6:17,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
514,d,11/29/2016 6:17,1,1.62074E+12,1.62074E+12,2,,,,,,,,,,,
514,b,11/29/2016 6:18,1,1.62074E+12,1.62074E+12,2,,,,,,,,,,,
516,a,11/29/2016 6:18,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
515,d,11/29/2016 6:18,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
514,b,11/29/2016 6:18,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
511,c,11/29/2016 6:18,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
512,c,11/29/2016 6:18,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
513,c,11/29/2016 6:18,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
517,a,11/29/2016 6:19,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
518,a,11/29/2016 6:19,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
516,d,11/29/2016 6:19,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
515,b,11/29/2016 6:19,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
514,c,11/29/2016 6:20,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
519,a,11/29/2016 6:20,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
517,d,11/29/2016 6:20,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
518,d,11/29/2016 6:20,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
516,b,11/29/2016 6:20,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
520,a,11/29/2016 6:21,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
519,d,11/29/2016 6:21,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
517,b,11/29/2016 6:21,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
518,b,11/29/2016 6:21,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
521,a,11/29/2016 6:22,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
521,d,11/29/2016 6:23,1,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
520,d,11/29/2016 6:22,1,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
519,b,11/29/2016 6:22,1,1.62074E+12,1.62074E+12,3,,,,,,,,,,,
522,a,11/29/2016 6:24,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
521,d,11/29/2016 6:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
520,b,11/29/2016 6:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
523,a,11/29/2016 6:24,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
524,a,11/29/2016 6:24,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
525,a,11/29/2016 6:25,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
521,b,11/29/2016 6:24,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
519,c,11/29/2016 6:24,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
525,d,11/29/2016 6:26,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
522,d,11/29/2016 6:25,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
523,d,11/29/2016 6:25,0.333333333,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
526,a,11/29/2016 6:26,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
527,a,11/29/2016 6:26,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
525,d,11/29/2016 6:26,1,1.62074E+12,1.62074E+12,7,,,,,,,,,,,
525,b,11/29/2016 6:27,1,1.62074E+12,1.62074E+12,7,,,,,,,,,,,
522,b,11/29/2016 6:26,0.5,1.62074E+12,1.62074E+12,7,,,,,,,,,,,
523,b,11/29/2016 6:26,0.5,1.62074E+12,1.62074E+12,7,,,,,,,,,,,
521,c,11/29/2016 6:26,1,1.62074E+12,1.62074E+12,7,,,,,,,,,,,
528,a,11/29/2016 6:27,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
526,d,11/29/2016 6:27,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
527,d,11/29/2016 6:27,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
525,b,11/29/2016 6:27,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
529,a,11/29/2016 6:28,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
528,d,11/29/2016 6:28,1,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
526,b,11/29/2016 6:28,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
527,b,11/29/2016 6:28,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
522,c,11/29/2016 6:28,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
523,c,11/29/2016 6:28,0.5,1.62074E+12,1.62074E+12,4,,,,,,,,,,,
530,a,11/29/2016 6:29,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
531,a,11/29/2016 6:29,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
