CaseID,Activity,Timestamp,Probability,initTime,sysTime
3627,420,h,11/29/2016 04:57:00,1.0,1621269906923,1621269906930
3635,426,d,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907194
3635,424,d,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907194
3635,425,d,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907194
3636,426,d,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907194
3636,424,d,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907194
3633,421,e,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907194
3633,422,e,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907194
3633,423,e,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907194
3637,424,f,11/29/2016 04:58:00,0.6666666666666666,1621269907189,1621269907195
3637,425,f,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907195
3634,421,h,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907195
3634,422,h,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907195
3634,423,h,11/29/2016 04:58:00,0.3333333333333333,1621269907189,1621269907195
3640,427,a,11/29/2016 04:59:00,1.0,1621269907282,1621269907282
3641,428,a,11/29/2016 04:59:00,1.0,1621269907313,1621269907313
3645,429,a,11/29/2016 04:59:00,1.0,1621269907469,1621269907469
3639,421,d,11/29/2016 04:59:00,0.3333333333333333,1621269907501,1621269907507
3639,422,d,11/29/2016 04:59:00,0.3333333333333333,1621269907501,1621269907507
3639,423,d,11/29/2016 04:59:00,0.3333333333333333,1621269907501,1621269907507
3642,426,b,11/29/2016 04:59:00,0.4,1621269907501,1621269907507
3642,424,b,11/29/2016 04:59:00,0.4,1621269907501,1621269907507
3642,425,b,11/29/2016 04:59:00,0.2,1621269907501,1621269907507
3644,424,h,11/29/2016 04:59:00,0.5,1621269907501,1621269907507
3644,425,h,11/29/2016 04:59:00,0.5,1621269907501,1621269907507
3653,430,a,11/29/2016 05:01:00,1.0,1621269907798,1621269907798
3648,427,d,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3648,428,d,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3648,429,d,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3649,427,d,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3649,428,d,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3647,421,b,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3647,422,b,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3647,423,b,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3650,426,e,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3650,424,e,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3650,425,e,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3651,426,e,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3651,424,e,11/29/2016 05:00:00,0.3333333333333333,1621269907798,1621269907802
3657,426,d,11/29/2016 05:01:00,0.4,1621269908124,1621269908126
3657,424,d,11/29/2016 05:01:00,0.4,1621269908124,1621269908126
3657,425,d,11/29/2016 05:01:00,0.2,1621269908124,1621269908126
3655,427,b,11/29/2016 05:01:00,0.4,1621269908124,1621269908126
3655,428,b,11/29/2016 05:01:00,0.4,1621269908124,1621269908126
3655,429,b,11/29/2016 05:01:00,0.2,1621269908124,1621269908126
3660,421,c,11/29/2016 05:02:00,0.3333333333333333,1621269908124,1621269908126
3660,422,c,11/29/2016 05:02:00,0.3333333333333333,1621269908124,1621269908126
3660,423,c,11/29/2016 05:02:00,0.3333333333333333,1621269908124,1621269908126
3654,421,e,11/29/2016 05:01:00,0.3333333333333333,1621269908124,1621269908126
3654,422,e,11/29/2016 05:01:00,0.3333333333333333,1621269908124,1621269908126
3654,423,e,11/29/2016 05:01:00,0.3333333333333333,1621269908124,1621269908126
3666,431,a,11/29/2016 05:03:00,1.0,1621269908389,1621269908389
3661,430,d,11/29/2016 05:02:00,0.25,1621269908389,1621269908390
3661,421,d,11/29/2016 05:02:00,0.25,1621269908389,1621269908390
3661,422,d,11/29/2016 05:02:00,0.25,1621269908389,1621269908390
3661,423,d,11/29/2016 05:02:00,0.25,1621269908389,1621269908390
3662,430,d,11/29/2016 05:02:00,0.25,1621269908389,1621269908390
3664,426,b,11/29/2016 05:02:00,0.3333333333333333,1621269908389,1621269908390
3664,424,b,11/29/2016 05:02:00,0.3333333333333333,1621269908389,1621269908390
3664,425,b,11/29/2016 05:02:00,0.3333333333333333,1621269908389,1621269908390
3665,426,b,11/29/2016 05:02:00,0.3333333333333333,1621269908389,1621269908390
3665,424,b,11/29/2016 05:02:00,0.3333333333333333,1621269908389,1621269908390
3663,427,e,11/29/2016 05:02:00,0.3333333333333333,1621269908389,1621269908390
3663,428,e,11/29/2016 05:02:00,0.3333333333333333,1621269908389,1621269908390
3663,429,e,11/29/2016 05:02:00,0.3333333333333333,1621269908389,1621269908390
3667,432,a,11/29/2016 05:03:00,1.0,1621269908435,1621269908435
3672,433,a,11/29/2016 05:03:00,1.0,1621269908636,1621269908636
3675,434,a,11/29/2016 05:04:00,1.0,1621269908762,1621269908762
3673,427,d,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3673,428,d,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3673,429,d,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3669,430,b,11/29/2016 05:03:00,0.4,1621269908762,1621269908766
3669,421,b,11/29/2016 05:03:00,0.2,1621269908762,1621269908766
3669,422,b,11/29/2016 05:03:00,0.2,1621269908762,1621269908766
3669,423,b,11/29/2016 05:03:00,0.2,1621269908762,1621269908766
3671,427,f,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3671,428,f,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3671,429,f,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3674,427,f,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3674,428,f,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3668,421,g,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3668,422,g,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3668,423,g,11/29/2016 05:03:00,0.3333333333333333,1621269908762,1621269908766
3686,434,d,11/29/2016 05:05:00,1.0,1621269909232,1621269909237
3676,431,d,11/29/2016 05:04:00,0.3333333333333333,1621269909232,1621269909237
3676,432,d,11/29/2016 05:04:00,0.3333333333333333,1621269909232,1621269909237
3676,433,d,11/29/2016 05:04:00,0.3333333333333333,1621269909232,1621269909237
3677,431,d,11/29/2016 05:04:00,0.3333333333333333,1621269909232,1621269909237
3682,427,b,11/29/2016 05:04:00,0.3333333333333333,1621269909232,1621269909237
3682,428,b,11/29/2016 05:04:00,0.3333333333333333,1621269909232,1621269909237
3682,429,b,11/29/2016 05:04:00,0.3333333333333333,1621269909232,1621269909237
3684,426,c,11/29/2016 05:04:00,0.4,1621269909232,1621269909237
3684,424,c,11/29/2016 05:04:00,0.4,1621269909232,1621269909237
3684,425,c,11/29/2016 05:04:00,0.2,1621269909232,1621269909237
3679,430,e,11/29/2016 05:04:00,0.25,1621269909232,1621269909237
3679,421,e,11/29/2016 05:04:00,0.25,1621269909232,1621269909237
3679,422,e,11/29/2016 05:04:00,0.25,1621269909232,1621269909237
3679,423,e,11/29/2016 05:04:00,0.25,1621269909232,1621269909237
3683,426,f,11/29/2016 05:04:00,0.4,1621269909232,1621269909237
3683,424,f,11/29/2016 05:04:00,0.4,1621269909232,1621269909237
3683,425,f,11/29/2016 05:04:00,0.2,1621269909232,1621269909237
3678,427,h,11/29/2016 05:04:00,0.25,1621269909232,1621269909237
3678,428,h,11/29/2016 05:04:00,0.25,1621269909232,1621269909237
3678,429,h,11/29/2016 05:04:00,0.125,1621269909232,1621269909237
3691,435,a,11/29/2016 05:05:00,1.0,1621269909434,1621269909434
3689,434,d,11/29/2016 05:05:00,0.2,1621269909591,1621269909594
3689,430,d,11/29/2016 05:05:00,0.2,1621269909591,1621269909594
3689,421,d,11/29/2016 05:05:00,0.2,1621269909591,1621269909594
3689,422,d,11/29/2016 05:05:00,0.2,1621269909591,1621269909594
3689,423,d,11/29/2016 05:05:00,0.2,1621269909591,1621269909594
3695,434,b,11/29/2016 05:06:00,1.0,1621269909591,1621269909594
3687,431,b,11/29/2016 05:05:00,0.5,1621269909591,1621269909594
3687,432,b,11/29/2016 05:05:00,0.25,1621269909591,1621269909594
3687,433,b,11/29/2016 05:05:00,0.25,1621269909591,1621269909594
3690,430,c,11/29/2016 05:05:00,0.25,1621269909591,1621269909594
3690,421,c,11/29/2016 05:05:00,0.25,1621269909591,1621269909594
3690,422,c,11/29/2016 05:05:00,0.25,1621269909591,1621269909594
3690,423,c,11/29/2016 05:05:00,0.25,1621269909591,1621269909594
3694,426,g,11/29/2016 05:05:00,0.3333333333333333,1621269909591,1621269909594
3694,424,g,11/29/2016 05:05:00,0.3333333333333333,1621269909591,1621269909594
3694,425,g,11/29/2016 05:05:00,0.3333333333333333,1621269909591,1621269909594
3693,426,h,11/29/2016 05:05:00,0.3333333333333333,1621269909591,1621269909594
3693,424,h,11/29/2016 05:05:00,0.3333333333333333,1621269909591,1621269909594
3693,425,h,11/29/2016 05:05:00,0.3333333333333333,1621269909591,1621269909594
3700,435,d,11/29/2016 05:06:00,1.0,1621269909963,1621269909971
3698,434,b,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3698,430,b,11/29/2016 05:06:00,0.16666666666666666,1621269909963,1621269909971
3698,421,b,11/29/2016 05:06:00,0.16666666666666666,1621269909963,1621269909971
3698,422,b,11/29/2016 05:06:00,0.16666666666666666,1621269909963,1621269909971
3696,431,e,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3696,432,e,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3696,433,e,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3697,431,e,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3697,432,e,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3702,427,f,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3702,428,f,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3702,429,f,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3699,430,g,11/29/2016 05:06:00,0.25,1621269909963,1621269909971
3699,421,g,11/29/2016 05:06:00,0.25,1621269909963,1621269909971
3699,422,g,11/29/2016 05:06:00,0.25,1621269909963,1621269909971
3699,423,g,11/29/2016 05:06:00,0.25,1621269909963,1621269909971
3703,426,h,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3703,424,h,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3703,425,h,11/29/2016 05:06:00,0.3333333333333333,1621269909963,1621269909971
3705,431,d,11/29/2016 05:07:00,0.4,1621269910243,1621269910250
3705,432,d,11/29/2016 05:07:00,0.4,1621269910243,1621269910250
3705,433,d,11/29/2016 05:07:00,0.2,1621269910243,1621269910250
3707,435,b,11/29/2016 05:07:00,1.0,1621269910243,1621269910250
3710,434,f,11/29/2016 05:08:00,0.4,1621269910243,1621269910250
3710,430,f,11/29/2016 05:08:00,0.2,1621269910243,1621269910250
3710,421,f,11/29/2016 05:08:00,0.2,1621269910243,1621269910250
3710,422,f,11/29/2016 05:08:00,0.2,1621269910243,1621269910250
3706,427,h,11/29/2016 05:07:00,0.14285714285714285,1621269910243,1621269910250
3706,428,h,11/29/2016 05:07:00,0.14285714285714285,1621269910243,1621269910250
3706,429,h,11/29/2016 05:07:00,0.14285714285714285,1621269910243,1621269910250
3706,430,h,11/29/2016 05:07:00,0.14285714285714285,1621269910243,1621269910250
3706,421,h,11/29/2016 05:07:00,0.14285714285714285,1621269910243,1621269910250
3711,431,b,11/29/2016 05:08:00,0.3333333333333333,1621269910447,1621269910453
3711,432,b,11/29/2016 05:08:00,0.3333333333333333,1621269910447,1621269910453
3711,433,b,11/29/2016 05:08:00,0.3333333333333333,1621269910447,1621269910453
3712,431,b,11/29/2016 05:08:00,0.3333333333333333,1621269910447,1621269910453
3712,432,b,11/29/2016 05:08:00,0.3333333333333333,1621269910447,1621269910453
3713,434,f,11/29/2016 05:08:00,0.4,1621269910447,1621269910453
3713,430,f,11/29/2016 05:08:00,0.2,1621269910447,1621269910453
3713,421,f,11/29/2016 05:08:00,0.2,1621269910447,1621269910453
3713,422,f,11/29/2016 05:08:00,0.2,1621269910447,1621269910453
3715,434,h,11/29/2016 05:09:00,0.25,1621269910447,1621269910453
3715,430,h,11/29/2016 05:09:00,0.25,1621269910447,1621269910453
3715,421,h,11/29/2016 05:09:00,0.25,1621269910447,1621269910454
3715,422,h,11/29/2016 05:09:00,0.25,1621269910447,1621269910454
3719,436,a,11/29/2016 05:09:00,1.0,1621269910632,1621269910632
3718,435,c,11/29/2016 05:09:00,1.0,1621269910663,1621269910669
3716,431,e,11/29/2016 05:09:00,0.4,1621269910663,1621269910669
3716,432,e,11/29/2016 05:09:00,0.4,1621269910663,1621269910669
3716,433,e,11/29/2016 05:09:00,0.2,1621269910663,1621269910669
3720,431,f,11/29/2016 05:10:00,0.4,1621269910663,1621269910669
3720,432,f,11/29/2016 05:10:00,0.4,1621269910663,1621269910669
3720,433,f,11/29/2016 05:10:00,0.2,1621269910663,1621269910669
3717,434,h,11/29/2016 05:09:00,0.25,1621269910663,1621269910669
3717,430,h,11/29/2016 05:09:00,0.25,1621269910663,1621269910669
3717,421,h,11/29/2016 05:09:00,0.25,1621269910663,1621269910669
3717,422,h,11/29/2016 05:09:00,0.25,1621269910663,1621269910669
3724,437,a,11/29/2016 05:10:00,1.0,1621269910850,1621269910850
3726,438,a,11/29/2016 05:10:00,1.0,1621269910927,1621269910927
3721,436,d,11/29/2016 05:10:00,0.25,1621269910958,1621269910963
3721,431,d,11/29/2016 05:10:00,0.25,1621269910958,1621269910963
3721,432,d,11/29/2016 05:10:00,0.25,1621269910958,1621269910963
3721,433,d,11/29/2016 05:10:00,0.25,1621269910958,1621269910963
3723,436,d,11/29/2016 05:10:00,0.25,1621269910958,1621269910963
3725,431,f,11/29/2016 05:10:00,0.4,1621269910958,1621269910963
3725,432,f,11/29/2016 05:10:00,0.4,1621269910958,1621269910963
3725,433,f,11/29/2016 05:10:00,0.2,1621269910958,1621269910963
3722,435,g,11/29/2016 05:10:00,1.0,1621269910958,1621269910963
3727,431,h,11/29/2016 05:11:00,0.3333333333333333,1621269910958,1621269910963
3727,432,h,11/29/2016 05:11:00,0.3333333333333333,1621269910958,1621269910963
3727,433,h,11/29/2016 05:11:00,0.3333333333333333,1621269910958,1621269910963
3733,439,a,11/29/2016 05:11:00,1.0,1621269911195,1621269911195
3735,440,a,11/29/2016 05:12:00,1.0,1621269911273,1621269911273
3731,437,d,11/29/2016 05:11:00,0.5,1621269911273,1621269911276
3731,438,d,11/29/2016 05:11:00,0.5,1621269911273,1621269911276
3734,437,d,11/29/2016 05:11:00,0.5,1621269911273,1621269911276
3734,438,d,11/29/2016 05:11:00,0.5,1621269911273,1621269911276
3728,436,b,11/29/2016 05:11:00,0.4,1621269911273,1621269911276
3728,431,b,11/29/2016 05:11:00,0.2,1621269911273,1621269911276
3728,432,b,11/29/2016 05:11:00,0.2,1621269911273,1621269911276
3728,433,b,11/29/2016 05:11:00,0.2,1621269911273,1621269911276
3729,431,h,11/29/2016 05:11:00,0.2857142857142857,1621269911273,1621269911276
3729,432,h,11/29/2016 05:11:00,0.2857142857142857,1621269911273,1621269911276
3729,433,h,11/29/2016 05:11:00,0.2857142857142857,1621269911273,1621269911276
3737,441,a,11/29/2016 05:12:00,1.0,1621269911350,1621269911350
3742,440,d,11/29/2016 05:13:00,0.5,1621269911552,1621269911556
3742,441,d,11/29/2016 05:13:00,0.5,1621269911552,1621269911556
3740,439,d,11/29/2016 05:12:00,1.0,1621269911552,1621269911556
3739,437,b,11/29/2016 05:12:00,0.5,1621269911552,1621269911556
3739,438,b,11/29/2016 05:12:00,0.5,1621269911552,1621269911556
3741,437,b,11/29/2016 05:12:00,0.5,1621269911552,1621269911556
3736,436,e,11/29/2016 05:12:00,0.25,1621269911552,1621269911556
3736,431,e,11/29/2016 05:12:00,0.25,1621269911552,1621269911556
3736,432,e,11/29/2016 05:12:00,0.25,1621269911552,1621269911556
3736,433,e,11/29/2016 05:12:00,0.25,1621269911552,1621269911556
3738,436,e,11/29/2016 05:12:00,0.25,1621269911552,1621269911556
3744,442,a,11/29/2016 05:13:00,1.0,1621269911645,1621269911645
3747,443,a,11/29/2016 05:13:00,1.0,1621269911769,1621269911769
3743,440,d,11/29/2016 05:13:00,0.14285714285714285,1621269911878,1621269911885
3743,441,d,11/29/2016 05:13:00,0.14285714285714285,1621269911878,1621269911885
3743,436,d,11/29/2016 05:13:00,0.2857142857142857,1621269911878,1621269911885
3743,431,d,11/29/2016 05:13:00,0.14285714285714285,1621269911878,1621269911885
3743,432,d,11/29/2016 05:13:00,0.14285714285714285,1621269911878,1621269911885
3750,440,b,11/29/2016 05:14:00,0.5,1621269911878,1621269911885
3750,441,b,11/29/2016 05:14:00,0.5,1621269911878,1621269911885
3748,439,b,11/29/2016 05:13:00,1.0,1621269911878,1621269911885
3749,437,e,11/29/2016 05:13:00,0.6666666666666666,1621269911878,1621269911885
3749,438,e,11/29/2016 05:13:00,0.3333333333333333,1621269911878,1621269911885
3752,444,a,11/29/2016 05:14:00,1.0,1621269911972,1621269911972
3753,445,a,11/29/2016 05:14:00,1.0,1621269912003,1621269912003
3754,442,d,11/29/2016 05:14:00,0.25,1621269912299,1621269912305
3754,443,d,11/29/2016 05:14:00,0.25,1621269912299,1621269912305
3754,437,d,11/29/2016 05:14:00,0.25,1621269912299,1621269912305
3754,438,d,11/29/2016 05:14:00,0.25,1621269912299,1621269912305
3758,442,d,11/29/2016 05:14:00,0.25,1621269912299,1621269912305
3751,440,b,11/29/2016 05:14:00,0.2857142857142857,1621269912299,1621269912305
3751,441,b,11/29/2016 05:14:00,0.2857142857142857,1621269912299,1621269912305
3751,436,b,11/29/2016 05:14:00,0.14285714285714285,1621269912299,1621269912305
3760,440,e,11/29/2016 05:15:00,0.5,1621269912299,1621269912305
3760,441,e,11/29/2016 05:15:00,0.5,1621269912299,1621269912305
3757,437,f,11/29/2016 05:14:00,0.6666666666666666,1621269912299,1621269912305
3757,438,f,11/29/2016 05:14:00,0.3333333333333333,1621269912299,1621269912305
3766,446,a,11/29/2016 05:15:00,1.0,1621269912579,1621269912579
3772,440,d,11/29/2016 05:16:00,0.3333333333333333,1621269912815,1621269912820
3772,441,d,11/29/2016 05:16:00,0.3333333333333333,1621269912815,1621269912820
3772,446,d,11/29/2016 05:16:00,0.3333333333333333,1621269912815,1621269912820
3762,444,d,11/29/2016 05:15:00,0.5,1621269912815,1621269912820
3762,445,d,11/29/2016 05:15:00,0.5,1621269912815,1621269912820
3764,442,b,11/29/2016 05:15:00,0.4,1621269912815,1621269912820
3764,443,b,11/29/2016 05:15:00,0.2,1621269912815,1621269912820
3764,437,b,11/29/2016 05:15:00,0.2,1621269912815,1621269912820
3764,438,b,11/29/2016 05:15:00,0.2,1621269912815,1621269912820
3761,440,e,11/29/2016 05:15:00,0.4,1621269912815,1621269912820
3761,441,e,11/29/2016 05:15:00,0.4,1621269912815,1621269912820
3761,436,e,11/29/2016 05:15:00,0.2,1621269912815,1621269912820
3770,439,f,11/29/2016 05:15:00,1.0,1621269912815,1621269912820
3768,437,h,11/29/2016 05:15:00,0.5,1621269912815,1621269912820
3768,438,h,11/29/2016 05:15:00,0.5,1621269912815,1621269912820
3781,447,a,11/29/2016 05:16:00,1.0,1621269913235,1621269913235
3773,440,d,11/29/2016 05:16:00,0.3333333333333333,1621269913313,1621269913320
3773,441,d,11/29/2016 05:16:00,0.3333333333333333,1621269913313,1621269913320
3773,446,d,11/29/2016 05:16:00,0.16666666666666666,1621269913313,1621269913320
3783,440,b,11/29/2016 05:17:00,0.3333333333333333,1621269913313,1621269913320
3783,441,b,11/29/2016 05:17:00,0.3333333333333333,1621269913313,1621269913320
3783,446,b,11/29/2016 05:17:00,0.3333333333333333,1621269913313,1621269913320
3774,444,b,11/29/2016 05:16:00,0.5,1621269913313,1621269913320
3774,445,b,11/29/2016 05:16:00,0.5,1621269913313,1621269913320
3779,442,e,11/29/2016 05:16:00,0.25,1621269913313,1621269913320
3779,443,e,11/29/2016 05:16:00,0.25,1621269913313,1621269913320
3779,437,e,11/29/2016 05:16:00,0.25,1621269913313,1621269913320
3779,438,e,11/29/2016 05:16:00,0.25,1621269913313,1621269913320
3782,442,e,11/29/2016 05:16:00,0.25,1621269913313,1621269913320
3780,439,h,11/29/2016 05:16:00,1.0,1621269913313,1621269913320
3790,447,d,11/29/2016 05:17:00,0.16666666666666666,1621269913750,1621269913758
3790,442,d,11/29/2016 05:17:00,0.3333333333333333,1621269913750,1621269913759
3790,443,d,11/29/2016 05:17:00,0.16666666666666666,1621269913750,1621269913759
3790,437,d,11/29/2016 05:17:00,0.16666666666666666,1621269913750,1621269913759
3790,438,d,11/29/2016 05:17:00,0.16666666666666666,1621269913750,1621269913759
3784,440,b,11/29/2016 05:17:00,0.3333333333333333,1621269913750,1621269913759
3784,441,b,11/29/2016 05:17:00,0.3333333333333333,1621269913750,1621269913759
3784,446,b,11/29/2016 05:17:00,0.3333333333333333,1621269913750,1621269913759
3786,442,c,11/29/2016 05:17:00,0.25,1621269913750,1621269913759
3786,443,c,11/29/2016 05:17:00,0.25,1621269913750,1621269913759
3786,437,c,11/29/2016 05:17:00,0.25,1621269913750,1621269913759
3786,438,c,11/29/2016 05:17:00,0.25,1621269913750,1621269913759
3793,440,e,11/29/2016 05:18:00,0.3333333333333333,1621269913750,1621269913759
3793,441,e,11/29/2016 05:18:00,0.3333333333333333,1621269913750,1621269913759
3793,446,e,11/29/2016 05:18:00,0.3333333333333333,1621269913750,1621269913759
3785,444,e,11/29/2016 05:17:00,0.5,1621269913750,1621269913759
3785,445,e,11/29/2016 05:17:00,0.5,1621269913750,1621269913759
3803,440,d,11/29/2016 05:19:00,0.3333333333333333,1621269914139,1621269914141
3803,441,d,11/29/2016 05:19:00,0.3333333333333333,1621269914139,1621269914141
3803,446,d,11/29/2016 05:19:00,0.3333333333333333,1621269914139,1621269914141
3795,444,d,11/29/2016 05:18:00,0.5,1621269914139,1621269914141
3795,445,d,11/29/2016 05:18:00,0.5,1621269914139,1621269914141
3800,447,b,11/29/2016 05:18:00,0.2,1621269914139,1621269914141
3800,442,b,11/29/2016 05:18:00,0.2,1621269914139,1621269914141
3800,443,b,11/29/2016 05:18:00,0.2,1621269914139,1621269914141
3800,437,b,11/29/2016 05:18:00,0.2,1621269914139,1621269914141
3800,438,b,11/29/2016 05:18:00,0.2,1621269914139,1621269914141
3794,440,e,11/29/2016 05:18:00,0.3333333333333333,1621269914139,1621269914141
3794,441,e,11/29/2016 05:18:00,0.3333333333333333,1621269914139,1621269914141
3794,446,e,11/29/2016 05:18:00,0.3333333333333333,1621269914139,1621269914141
3796,444,f,11/29/2016 05:18:00,0.5,1621269914139,1621269914141
3796,445,f,11/29/2016 05:18:00,0.5,1621269914139,1621269914141
3797,442,g,11/29/2016 05:18:00,0.25,1621269914139,1621269914141
3797,443,g,11/29/2016 05:18:00,0.25,1621269914139,1621269914141
3797,437,g,11/29/2016 05:18:00,0.25,1621269914139,1621269914141
3797,438,g,11/29/2016 05:18:00,0.25,1621269914139,1621269914141
3804,448,a,11/29/2016 05:19:00,1.0,1621269914185,1621269914185
3815,449,a,11/29/2016 05:20:00,1.0,1621269914666,1621269914666
3805,440,d,11/29/2016 05:19:00,0.3333333333333333,1621269914666,1621269914670
3805,441,d,11/29/2016 05:19:00,0.3333333333333333,1621269914666,1621269914670
3805,446,d,11/29/2016 05:19:00,0.3333333333333333,1621269914666,1621269914670
3806,444,b,11/29/2016 05:19:00,0.5,1621269914666,1621269914670
3806,445,b,11/29/2016 05:19:00,0.5,1621269914666,1621269914670
3809,440,c,11/29/2016 05:19:00,0.3333333333333333,1621269914666,1621269914670
3809,441,c,11/29/2016 05:19:00,0.3333333333333333,1621269914666,1621269914670
3809,446,c,11/29/2016 05:19:00,0.3333333333333333,1621269914666,1621269914670
3812,447,e,11/29/2016 05:19:00,0.2,1621269914666,1621269914670
3812,442,e,11/29/2016 05:19:00,0.2,1621269914666,1621269914670
3812,443,e,11/29/2016 05:19:00,0.2,1621269914666,1621269914670
3812,437,e,11/29/2016 05:19:00,0.2,1621269914666,1621269914670
3812,438,e,11/29/2016 05:19:00,0.2,1621269914666,1621269914670
3807,444,h,11/29/2016 05:19:00,0.16666666666666666,1621269914666,1621269914670
3807,445,h,11/29/2016 05:19:00,0.16666666666666666,1621269914666,1621269914670
3807,442,h,11/29/2016 05:19:00,0.16666666666666666,1621269914666,1621269914670
3807,443,h,11/29/2016 05:19:00,0.16666666666666666,1621269914666,1621269914670
3807,437,h,11/29/2016 05:19:00,0.16666666666666666,1621269914666,1621269914670
3818,450,a,11/29/2016 05:20:00,1.0,1621269914792,1621269914792
3821,451,a,11/29/2016 05:20:00,1.0,1621269914916,1621269914916
3825,452,a,11/29/2016 05:20:00,1.0,1621269915086,1621269915086
3828,449,d,11/29/2016 05:21:00,0.25,1621269915211,1621269915219
3828,450,d,11/29/2016 05:21:00,0.25,1621269915211,1621269915219
3828,451,d,11/29/2016 05:21:00,0.25,1621269915211,1621269915219
3828,452,d,11/29/2016 05:21:00,0.25,1621269915211,1621269915219
3817,448,d,11/29/2016 05:20:00,0.16666666666666666,1621269915211,1621269915219
3816,440,b,11/29/2016 05:20:00,0.3333333333333333,1621269915211,1621269915219
3816,441,b,11/29/2016 05:20:00,0.3333333333333333,1621269915211,1621269915219
3816,446,b,11/29/2016 05:20:00,0.3333333333333333,1621269915211,1621269915219
3820,440,g,11/29/2016 05:20:00,0.3333333333333333,1621269915211,1621269915219
3820,441,g,11/29/2016 05:20:00,0.3333333333333333,1621269915211,1621269915219
3820,446,g,11/29/2016 05:20:00,0.3333333333333333,1621269915211,1621269915219
3830,453,a,11/29/2016 05:21:00,1.0,1621269915305,1621269915305
3838,454,a,11/29/2016 05:21:00,1.0,1621269915618,1621269915618
3831,449,d,11/29/2016 05:21:00,0.25,1621269915744,1621269915746
3831,450,d,11/29/2016 05:21:00,0.25,1621269915744,1621269915746
3831,451,d,11/29/2016 05:21:00,0.25,1621269915744,1621269915746
3831,452,d,11/29/2016 05:21:00,0.25,1621269915744,1621269915746
3834,449,d,11/29/2016 05:21:00,0.25,1621269915744,1621269915746
3842,449,b,11/29/2016 05:22:00,0.25,1621269915744,1621269915746
3842,450,b,11/29/2016 05:22:00,0.25,1621269915744,1621269915746
3842,451,b,11/29/2016 05:22:00,0.25,1621269915744,1621269915746
3842,452,b,11/29/2016 05:22:00,0.25,1621269915744,1621269915746
3829,448,b,11/29/2016 05:21:00,1.0,1621269915744,1621269915746
3832,444,c,11/29/2016 05:21:00,0.5,1621269915744,1621269915746
3832,445,c,11/29/2016 05:21:00,0.5,1621269915744,1621269915746
3835,440,e,11/29/2016 05:21:00,0.3333333333333333,1621269915744,1621269915746
3835,441,e,11/29/2016 05:21:00,0.3333333333333333,1621269915744,1621269915746
3835,446,e,11/29/2016 05:21:00,0.3333333333333333,1621269915744,1621269915746
3836,440,e,11/29/2016 05:21:00,0.3333333333333333,1621269915744,1621269915746
