Name,Pid,CPU,Thd,Hnd,Priv,CPU Time,Elapsed Time,Delta,Delta2,,,from,1101,,,,,,Autocalculated average
eclipse,27720,0,79,1493,770096,05:36.5,26:44.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:46.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:47.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:48.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:49.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:50.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:52.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:53.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:54.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:55.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:56.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:58.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:59.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:00.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:01.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:03.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:04.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:05.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:06.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:07.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:09.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:10.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:11.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:12.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:13.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:15.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:16.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:17.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:18.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:20.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:21.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:22.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:23.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:24.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:26.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:27.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:28.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:29.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:31.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:32.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:33.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:34.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:35.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:37.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:38.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:39.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:40.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:42.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:43.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:44.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:45.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:46.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:48.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:49.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:50.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:51.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:52.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:54.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:55.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:56.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:57.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,27:59.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:00.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:01.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:02.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:03.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:05.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:06.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:07.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:08.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:10.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:11.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:12.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:13.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:14.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:16.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:17.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:18.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:19.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:20.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:22.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:23.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:24.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:25.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:27.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:28.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:29.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:30.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:31.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:33.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:34.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:35.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:36.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:38.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:39.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:40.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:41.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:42.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:44.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:45.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:46.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:47.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,28:49.0,0,770096,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:50.2,-84,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:51.4,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:52.6,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:53.8,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:55.1,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:56.3,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:57.5,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:58.7,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,28:59.9,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:01.2,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:02.4,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:03.6,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:04.8,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:06.0,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:07.3,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:08.5,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:09.7,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:10.9,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:12.1,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:13.3,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:14.6,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:15.8,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:17.0,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:18.2,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:19.4,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:20.6,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:21.8,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:23.1,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:24.3,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:25.5,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:26.7,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:27.9,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:29.2,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:30.4,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:31.6,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:32.8,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:34.0,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:35.2,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:36.4,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:37.7,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.5,29:38.9,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:40.1,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:41.3,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:42.6,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:43.8,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:45.0,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:46.2,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:47.5,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:48.7,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:49.9,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:51.1,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:52.3,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:53.5,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:54.8,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:56.0,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:57.2,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:58.4,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,29:59.6,0,770012,,,,,,,,,,
eclipse,27720,0,78,1489,770012,05:36.6,30:00.9,0,770012,,,,,,,,,,
eclipse,27720,0,75,1475,769920,05:36.6,30:02.1,-92,769920,,,,,,,,,,
eclipse,27720,0,75,1475,769920,05:36.6,30:03.3,0,769920,,,,,,,,,,
eclipse,27720,0,75,1475,769920,05:36.6,30:04.5,0,769920,,,,,,,,,,
eclipse,27720,0,75,1475,769920,05:36.6,30:05.7,0,769920,,,,,,,,,,
eclipse,27720,0,75,1475,769920,05:36.6,30:07.0,0,769920,,,,,,,,,,
eclipse,27720,0,75,1475,769920,05:36.6,30:08.2,0,769920,,,,,,,,,,
eclipse,27720,0,75,1475,769920,05:36.6,30:09.4,0,769920,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:10.6,68,769988,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:11.8,0,769988,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:13.0,0,769988,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:14.2,0,769988,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:15.5,0,769988,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:16.7,0,769988,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:17.9,0,769988,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:19.1,0,769988,,,,,,,,,,
eclipse,27720,0,76,1477,769988,05:36.6,30:20.3,0,769988,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:21.5,28,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:22.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:23.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:25.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:26.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:27.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:28.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:30.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:31.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:32.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:33.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1477,770016,05:36.6,30:34.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1479,770016,05:36.6,30:36.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:37.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:38.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:39.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:41.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:42.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:43.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:44.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:45.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:47.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:48.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:49.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:50.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:51.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:53.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:54.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:55.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:56.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:58.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,30:59.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:00.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:01.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:02.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:04.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:05.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:06.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:07.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:08.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:10.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:11.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:12.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:13.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:15.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:16.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:17.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:18.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:19.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:21.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:22.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:23.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:24.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:25.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:27.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:28.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:29.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:30.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:32.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:33.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:34.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:35.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:36.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:38.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:39.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:40.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:41.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:42.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:44.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:45.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:46.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:47.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:49.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:50.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:51.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:52.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:53.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:55.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:56.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:57.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:58.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,31:59.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:01.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:02.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:03.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:04.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:06.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:07.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:08.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:09.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:10.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:12.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:13.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:14.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:15.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:16.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:18.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:19.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:20.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:21.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:22.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:24.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:25.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:26.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:27.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:28.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:30.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:31.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:32.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:33.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:35.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:36.2,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:37.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:38.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:39.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:41.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:42.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:43.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:44.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:45.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:47.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:48.3,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:49.5,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:50.7,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:51.9,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:53.1,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:54.4,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:55.6,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:56.8,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:58.0,0,770016,,,,,,,,,,
eclipse,27720,0,77,1483,770016,05:36.6,32:59.2,0,770016,,,,,,,,,,
