Timestamp,Activity
05/13/2011 09:04:00,t12 check document x request unlicensed
05/13/2011 09:13:00,t10 determine necessity to stop indication
05/13/2011 09:51:00,t10 determine necessity to stop indication
05/13/2011 10:46:00,confirmation of receipt
05/13/2011 12:03:00,t10 determine necessity to stop indication
05/13/2011 13:02:00,t02 check confirmation of receipt
05/13/2011 13:03:00,t04 determine confirmation of receipt
05/13/2011 13:03:00,t05 print and send confirmation of receipt
05/13/2011 13:03:00,t06 determine necessity of stop advice
05/13/2011 13:04:00,t10 determine necessity to stop indication
05/13/2011 13:54:00,t05 print and send confirmation of receipt
05/13/2011 14:44:00,t06 determine necessity of stop advice
05/13/2011 14:45:00,t10 determine necessity to stop indication
05/13/2011 15:04:00,confirmation of receipt
05/13/2011 15:04:00,t02 check confirmation of receipt
05/13/2011 15:04:00,t04 determine confirmation of receipt
05/13/2011 15:04:00,t05 print and send confirmation of receipt
05/13/2011 15:04:00,t06 determine necessity of stop advice
05/13/2011 15:05:00,t10 determine necessity to stop indication
05/13/2011 15:15:00,t10 determine necessity to stop indication
05/16/2011 09:51:00,confirmation of receipt
05/16/2011 11:41:00,confirmation of receipt
05/16/2011 11:45:00,t02 check confirmation of receipt
05/16/2011 11:51:00,t04 determine confirmation of receipt
05/17/2011 12:18:00,confirmation of receipt
05/17/2011 12:19:00,t06 determine necessity of stop advice
05/17/2011 12:19:00,t10 determine necessity to stop indication
05/17/2011 12:20:00,t02 check confirmation of receipt
05/17/2011 12:21:00,t04 determine confirmation of receipt
05/17/2011 12:21:00,t05 print and send confirmation of receipt
05/17/2011 12:38:00,confirmation of receipt
05/17/2011 12:40:00,t02 check confirmation of receipt
05/17/2011 12:40:00,t04 determine confirmation of receipt
05/18/2011 09:25:00,t06 determine necessity of stop advice
05/18/2011 09:25:00,t10 determine necessity to stop indication
05/18/2011 10:50:00,confirmation of receipt
05/18/2011 10:51:00,t02 check confirmation of receipt
05/18/2011 10:54:00,t04 determine confirmation of receipt
05/18/2011 11:11:00,t05 print and send confirmation of receipt
05/18/2011 11:13:00,t06 determine necessity of stop advice
05/18/2011 11:13:00,t10 determine necessity to stop indication
05/18/2011 12:10:00,confirmation of receipt
05/18/2011 12:11:00,t10 determine necessity to stop indication
05/18/2011 12:11:00,t02 check confirmation of receipt
05/18/2011 12:11:00,t04 determine confirmation of receipt
05/18/2011 12:12:00,t05 print and send confirmation of receipt
05/18/2011 12:12:00,t06 determine necessity of stop advice
05/18/2011 12:12:00,t10 determine necessity to stop indication
05/18/2011 13:15:00,t10 determine necessity to stop indication
05/18/2011 13:57:00,t10 determine necessity to stop indication
05/18/2011 14:15:00,t05 print and send confirmation of receipt
05/18/2011 14:26:00,confirmation of receipt
05/18/2011 14:26:00,t02 check confirmation of receipt
05/18/2011 14:28:00,t04 determine confirmation of receipt
05/18/2011 14:29:00,t05 print and send confirmation of receipt
05/18/2011 14:33:00,confirmation of receipt
05/18/2011 14:35:00,t02 check confirmation of receipt
05/18/2011 14:35:00,t04 determine confirmation of receipt
05/18/2011 14:35:00,t05 print and send confirmation of receipt
05/18/2011 14:41:00,t06 determine necessity of stop advice
05/18/2011 14:42:00,t10 determine necessity to stop indication
05/18/2011 15:00:00,t06 determine necessity of stop advice
05/18/2011 15:01:00,t10 determine necessity to stop indication
05/18/2011 15:11:00,confirmation of receipt
05/18/2011 15:11:00,t02 check confirmation of receipt
05/18/2011 15:12:00,t04 determine confirmation of receipt
05/18/2011 15:13:00,t05 print and send confirmation of receipt
05/18/2011 15:18:00,t06 determine necessity of stop advice
05/18/2011 15:20:00,t10 determine necessity to stop indication
05/19/2011 08:04:00,t06 determine necessity of stop advice
05/19/2011 10:32:00,t14 determine document x request unlicensed
05/19/2011 10:35:00,t14 determine document x request unlicensed
05/19/2011 10:53:00,t15 print document x request unlicensed
05/19/2011 11:45:00,confirmation of receipt
05/19/2011 11:46:00,t15 print document x request unlicensed
05/19/2011 11:46:00,t02 check confirmation of receipt
05/19/2011 11:47:00,t04 determine confirmation of receipt
05/19/2011 11:47:00,t05 print and send confirmation of receipt
05/19/2011 11:55:00,confirmation of receipt
05/19/2011 11:55:00,t06 determine necessity of stop advice
05/19/2011 11:55:00,t02 check confirmation of receipt
05/19/2011 11:56:00,t04 determine confirmation of receipt
05/19/2011 11:56:00,t05 print and send confirmation of receipt
05/19/2011 11:56:00,t10 determine necessity to stop indication
05/19/2011 11:57:00,t08 draft and send request for advice
05/19/2011 11:58:00,t09-1 process or receive external advice from party 1
05/19/2011 12:01:00,t06 determine necessity of stop advice
05/19/2011 12:02:00,t10 determine necessity to stop indication
05/19/2011 14:18:00,confirmation of receipt
05/19/2011 14:19:00,t06 determine necessity of stop advice
05/19/2011 14:19:00,t10 determine necessity to stop indication
05/19/2011 14:20:00,t02 check confirmation of receipt
05/19/2011 14:21:00,t04 determine confirmation of receipt
05/19/2011 14:21:00,t05 print and send confirmation of receipt
05/20/2011 09:12:00,t11 create document x request unlicensed
05/20/2011 10:44:00,t12 check document x request unlicensed
05/20/2011 10:45:00,t14 determine document x request unlicensed
05/20/2011 11:19:00,confirmation of receipt
05/20/2011 11:20:00,t02 check confirmation of receipt
05/20/2011 11:49:00,t06 determine necessity of stop advice
05/20/2011 11:49:00,t10 determine necessity to stop indication
05/20/2011 12:08:00,confirmation of receipt
05/20/2011 12:09:00,t02 check confirmation of receipt
05/20/2011 12:09:00,t04 determine confirmation of receipt
05/20/2011 12:09:00,t05 print and send confirmation of receipt
05/20/2011 12:09:00,t06 determine necessity of stop advice
05/20/2011 12:10:00,t10 determine necessity to stop indication
05/20/2011 15:08:00,confirmation of receipt
05/20/2011 15:09:00,t02 check confirmation of receipt
05/20/2011 15:09:00,t04 determine confirmation of receipt
05/20/2011 15:09:00,t05 print and send confirmation of receipt
05/23/2011 11:01:00,confirmation of receipt
05/23/2011 11:01:00,t02 check confirmation of receipt
05/23/2011 11:01:00,t04 determine confirmation of receipt
05/23/2011 11:06:00,t06 determine necessity of stop advice
05/23/2011 11:09:00,t10 determine necessity to stop indication
05/23/2011 11:58:00,confirmation of receipt
05/23/2011 12:19:00,t02 check confirmation of receipt
05/23/2011 12:19:00,t04 determine confirmation of receipt
05/23/2011 12:23:00,t05 print and send confirmation of receipt
05/23/2011 12:24:00,t06 determine necessity of stop advice
05/23/2011 12:24:00,t10 determine necessity to stop indication
05/23/2011 12:30:00,t06 determine necessity of stop advice
05/23/2011 12:30:00,t10 determine necessity to stop indication
05/23/2011 15:38:00,confirmation of receipt
05/24/2011 07:14:00,confirmation of receipt
05/24/2011 07:15:00,t02 check confirmation of receipt
05/24/2011 07:15:00,t06 determine necessity of stop advice
05/24/2011 07:15:00,t10 determine necessity to stop indication
05/24/2011 09:51:00,confirmation of receipt
05/24/2011 09:51:00,t02 check confirmation of receipt
05/24/2011 09:52:00,t04 determine confirmation of receipt
05/24/2011 09:52:00,t05 print and send confirmation of receipt
05/24/2011 10:26:00,t06 determine necessity of stop advice
05/24/2011 10:27:00,t10 determine necessity to stop indication
05/24/2011 12:03:00,t04 determine confirmation of receipt
05/25/2011 12:10:00,confirmation of receipt
05/25/2011 14:42:00,t05 print and send confirmation of receipt
05/25/2011 14:45:00,confirmation of receipt
05/25/2011 14:46:00,t02 check confirmation of receipt
05/25/2011 14:46:00,t04 determine confirmation of receipt
05/25/2011 14:47:00,t05 print and send confirmation of receipt
05/25/2011 14:56:00,t06 determine necessity of stop advice
05/25/2011 14:57:00,t10 determine necessity to stop indication
05/26/2011 08:37:00,t04 determine confirmation of receipt
05/26/2011 08:41:00,t04 determine confirmation of receipt
05/26/2011 09:32:00,confirmation of receipt
05/26/2011 09:32:00,t02 check confirmation of receipt
05/26/2011 09:33:00,t04 determine confirmation of receipt
05/26/2011 09:33:00,t05 print and send confirmation of receipt
05/26/2011 09:34:00,t06 determine necessity of stop advice
05/26/2011 09:34:00,t10 determine necessity to stop indication
05/26/2011 10:19:00,t06 determine necessity of stop advice
05/26/2011 13:12:00,confirmation of receipt
05/26/2011 13:12:00,confirmation of receipt
05/26/2011 13:13:00,t06 determine necessity of stop advice
05/26/2011 13:15:00,t10 determine necessity to stop indication
05/26/2011 13:27:00,t06 determine necessity of stop advice
05/26/2011 13:28:00,t10 determine necessity to stop indication
05/26/2011 14:10:00,t05 print and send confirmation of receipt
05/26/2011 14:15:00,t06 determine necessity of stop advice
05/26/2011 14:15:00,t10 determine necessity to stop indication
05/26/2011 14:24:00,confirmation of receipt
05/26/2011 14:24:00,t02 check confirmation of receipt
05/26/2011 14:25:00,t06 determine necessity of stop advice
05/26/2011 14:25:00,t10 determine necessity to stop indication
05/26/2011 14:28:00,confirmation of receipt
05/26/2011 14:28:00,t02 check confirmation of receipt
05/26/2011 14:29:00,t06 determine necessity of stop advice
05/26/2011 14:29:00,t04 determine confirmation of receipt
05/26/2011 14:29:00,t05 print and send confirmation of receipt
05/26/2011 14:30:00,t10 determine necessity to stop indication
05/26/2011 14:41:00,confirmation of receipt
05/26/2011 14:41:00,t02 check confirmation of receipt
05/26/2011 14:41:00,t04 determine confirmation of receipt
05/26/2011 14:41:00,t05 print and send confirmation of receipt
05/26/2011 14:42:00,t06 determine necessity of stop advice
05/26/2011 14:42:00,t10 determine necessity to stop indication
05/26/2011 14:53:00,confirmation of receipt
05/26/2011 14:54:00,t02 check confirmation of receipt
05/26/2011 14:54:00,t04 determine confirmation of receipt
05/26/2011 14:54:00,t05 print and send confirmation of receipt
05/26/2011 14:54:00,t06 determine necessity of stop advice
05/26/2011 14:55:00,t10 determine necessity to stop indication
05/26/2011 15:18:00,confirmation of receipt
05/26/2011 15:19:00,t02 check confirmation of receipt
05/26/2011 15:19:00,t04 determine confirmation of receipt
05/26/2011 15:19:00,t05 print and send confirmation of receipt
05/26/2011 16:52:00,confirmation of receipt
05/26/2011 16:52:00,t02 check confirmation of receipt
05/26/2011 16:52:00,t04 determine confirmation of receipt
05/26/2011 16:53:00,t05 print and send confirmation of receipt
05/26/2011 16:53:00,t06 determine necessity of stop advice
05/26/2011 16:53:00,t10 determine necessity to stop indication
05/26/2011 22:55:00,t04 determine confirmation of receipt
05/27/2011 09:10:00,t15 print document x request unlicensed
05/27/2011 09:15:00,confirmation of receipt
05/27/2011 09:16:00,t02 check confirmation of receipt
05/27/2011 09:17:00,t04 determine confirmation of receipt
05/27/2011 09:37:00,t06 determine necessity of stop advice
05/27/2011 09:38:00,t10 determine necessity to stop indication
05/27/2011 10:37:00,confirmation of receipt
05/27/2011 10:38:00,t02 check confirmation of receipt
05/27/2011 10:39:00,t04 determine confirmation of receipt
05/27/2011 10:39:00,t05 print and send confirmation of receipt
05/27/2011 10:39:00,t06 determine necessity of stop advice
05/27/2011 10:39:00,t10 determine necessity to stop indication
05/27/2011 11:46:00,confirmation of receipt
05/27/2011 11:47:00,t06 determine necessity of stop advice
05/27/2011 11:47:00,t02 check confirmation of receipt
05/27/2011 11:47:00,t04 determine confirmation of receipt
05/27/2011 11:47:00,t05 print and send confirmation of receipt
05/27/2011 11:48:00,t10 determine necessity to stop indication
05/27/2011 11:57:00,confirmation of receipt
05/27/2011 11:59:00,t02 check confirmation of receipt
05/27/2011 11:59:00,t04 determine confirmation of receipt
05/27/2011 11:59:00,t06 determine necessity of stop advice
05/27/2011 11:59:00,t05 print and send confirmation of receipt
05/27/2011 12:00:00,t10 determine necessity to stop indication
05/27/2011 12:06:00,t11 create document x request unlicensed
05/27/2011 12:06:00,t12 check document x request unlicensed
05/27/2011 12:07:00,t14 determine document x request unlicensed
05/27/2011 12:51:00,confirmation of receipt
05/27/2011 12:51:00,t02 check confirmation of receipt
05/27/2011 12:51:00,t04 determine confirmation of receipt
05/27/2011 12:52:00,t05 print and send confirmation of receipt
05/27/2011 12:53:00,t06 determine necessity of stop advice
05/27/2011 12:54:00,t10 determine necessity to stop indication
05/27/2011 13:10:00,confirmation of receipt
05/27/2011 16:36:00,t05 print and send confirmation of receipt
05/27/2011 16:38:00,t05 print and send confirmation of receipt
05/27/2011 16:42:00,t05 print and send confirmation of receipt
05/30/2011 08:10:00,t06 determine necessity of stop advice
05/30/2011 08:11:00,t10 determine necessity to stop indication
05/30/2011 09:38:00,confirmation of receipt
05/30/2011 09:39:00,t02 check confirmation of receipt
05/30/2011 09:39:00,t06 determine necessity of stop advice
05/30/2011 09:40:00,t10 determine necessity to stop indication
05/30/2011 09:40:00,t04 determine confirmation of receipt
05/30/2011 09:40:00,t05 print and send confirmation of receipt
05/30/2011 11:17:00,confirmation of receipt
05/30/2011 11:18:00,t02 check confirmation of receipt
05/30/2011 11:18:00,t04 determine confirmation of receipt
05/30/2011 11:18:00,t05 print and send confirmation of receipt
05/30/2011 11:20:00,t06 determine necessity of stop advice
05/30/2011 11:21:00,t10 determine necessity to stop indication
05/30/2011 12:02:00,confirmation of receipt
05/30/2011 12:03:00,t02 check confirmation of receipt
05/30/2011 12:03:00,confirmation of receipt
05/30/2011 12:06:00,t06 determine necessity of stop advice
05/30/2011 12:09:00,t10 determine necessity to stop indication
05/30/2011 12:13:00,t07-2 draft intern advice aspect 2
05/30/2011 12:16:00,t04 determine confirmation of receipt
05/30/2011 12:17:00,t05 print and send confirmation of receipt
05/30/2011 12:18:00,t06 determine necessity of stop advice
05/30/2011 12:18:00,t10 determine necessity to stop indication
05/30/2011 13:29:00,confirmation of receipt
05/30/2011 13:37:00,confirmation of receipt
05/30/2011 13:37:00,t02 check confirmation of receipt
05/30/2011 13:37:00,t06 determine necessity of stop advice
05/30/2011 13:38:00,t04 determine confirmation of receipt
05/30/2011 13:38:00,t05 print and send confirmation of receipt
05/30/2011 13:38:00,t10 determine necessity to stop indication
05/30/2011 13:39:00,confirmation of receipt
05/30/2011 13:39:00,t02 check confirmation of receipt
05/30/2011 13:40:00,t06 determine necessity of stop advice
05/30/2011 13:40:00,t10 determine necessity to stop indication
05/30/2011 13:40:00,t04 determine confirmation of receipt
05/30/2011 13:41:00,t05 print and send confirmation of receipt
05/30/2011 13:50:00,t02 check confirmation of receipt
05/30/2011 13:50:00,t04 determine confirmation of receipt
05/30/2011 13:50:00,t05 print and send confirmation of receipt
05/30/2011 13:50:00,t06 determine necessity of stop advice
05/30/2011 13:58:00,t06 determine necessity of stop advice
05/30/2011 13:59:00,t10 determine necessity to stop indication
05/30/2011 14:16:00,t10 determine necessity to stop indication
05/30/2011 14:50:00,t11 create document x request unlicensed
05/30/2011 14:52:00,t12 check document x request unlicensed
05/30/2011 14:52:00,t14 determine document x request unlicensed
05/31/2011 07:49:00,confirmation of receipt
05/31/2011 09:07:00,confirmation of receipt
05/31/2011 09:08:00,t02 check confirmation of receipt
05/31/2011 09:08:00,t04 determine confirmation of receipt
05/31/2011 09:08:00,t05 print and send confirmation of receipt
05/31/2011 09:09:00,t06 determine necessity of stop advice
05/31/2011 09:09:00,t10 determine necessity to stop indication
05/31/2011 09:36:00,confirmation of receipt
05/31/2011 09:36:00,t02 check confirmation of receipt
05/31/2011 09:36:00,t06 determine necessity of stop advice
05/31/2011 09:37:00,t10 determine necessity to stop indication
05/31/2011 09:37:00,t04 determine confirmation of receipt
05/31/2011 09:37:00,t05 print and send confirmation of receipt
05/31/2011 10:38:00,confirmation of receipt
05/31/2011 10:39:00,t02 check confirmation of receipt
05/31/2011 10:39:00,t04 determine confirmation of receipt
05/31/2011 10:40:00,t05 print and send confirmation of receipt
05/31/2011 10:54:00,t06 determine necessity of stop advice
05/31/2011 10:56:00,t10 determine necessity to stop indication
05/31/2011 11:24:00,t11 create document x request unlicensed
05/31/2011 11:51:00,t12 check document x request unlicensed
05/31/2011 11:51:00,t14 determine document x request unlicensed
05/31/2011 13:20:00,confirmation of receipt
05/31/2011 13:20:00,t02 check confirmation of receipt
05/31/2011 13:20:00,t04 determine confirmation of receipt
05/31/2011 13:20:00,t05 print and send confirmation of receipt
05/31/2011 13:20:00,t06 determine necessity of stop advice
05/31/2011 13:21:00,t10 determine necessity to stop indication
06/01/2011 07:54:00,t02 check confirmation of receipt
06/01/2011 07:54:00,t04 determine confirmation of receipt
06/01/2011 07:54:00,t05 print and send confirmation of receipt
06/01/2011 08:20:00,confirmation of receipt
06/01/2011 08:21:00,t02 check confirmation of receipt
06/01/2011 08:21:00,t04 determine confirmation of receipt
06/01/2011 08:21:00,t05 print and send confirmation of receipt
06/01/2011 08:22:00,t06 determine necessity of stop advice
06/01/2011 08:22:00,t10 determine necessity to stop indication
06/01/2011 08:58:00,confirmation of receipt
06/01/2011 08:58:00,t02 check confirmation of receipt
06/01/2011 08:59:00,t04 determine confirmation of receipt
06/01/2011 08:59:00,t05 print and send confirmation of receipt
06/01/2011 09:00:00,t06 determine necessity of stop advice
06/01/2011 09:06:00,t10 determine necessity to stop indication
06/01/2011 09:43:00,t06 determine necessity of stop advice
06/01/2011 11:01:00,t02 check confirmation of receipt
06/01/2011 11:01:00,t04 determine confirmation of receipt
06/01/2011 11:02:00,t05 print and send confirmation of receipt
06/01/2011 11:19:00,confirmation of receipt
06/01/2011 11:20:00,t02 check confirmation of receipt
06/01/2011 11:23:00,t04 determine confirmation of receipt
06/01/2011 11:40:00,confirmation of receipt
06/01/2011 11:45:00,t02 check confirmation of receipt
06/01/2011 11:45:00,t06 determine necessity of stop advice
06/01/2011 11:46:00,t04 determine confirmation of receipt
06/01/2011 11:48:00,t05 print and send confirmation of receipt
06/01/2011 11:48:00,t10 determine necessity to stop indication
06/01/2011 12:52:00,t10 determine necessity to stop indication
06/01/2011 13:43:00,t05 print and send confirmation of receipt
06/01/2011 13:48:00,t06 determine necessity of stop advice
06/01/2011 13:48:00,t10 determine necessity to stop indication
06/06/2011 08:51:00,confirmation of receipt
06/06/2011 08:51:00,t02 check confirmation of receipt
06/06/2011 08:51:00,t04 determine confirmation of receipt
06/06/2011 08:52:00,t06 determine necessity of stop advice
06/06/2011 08:52:00,t10 determine necessity to stop indication
06/06/2011 09:00:00,confirmation of receipt
06/06/2011 09:01:00,t06 determine necessity of stop advice
06/06/2011 09:47:00,confirmation of receipt
06/06/2011 09:47:00,t02 check confirmation of receipt
06/06/2011 09:48:00,t04 determine confirmation of receipt
06/06/2011 09:48:00,t05 print and send confirmation of receipt
06/06/2011 09:49:00,t10 determine necessity to stop indication
06/06/2011 09:49:00,t06 determine necessity of stop advice
06/06/2011 09:49:00,t10 determine necessity to stop indication
06/06/2011 09:56:00,t16 report reasons to hold request
06/06/2011 09:56:00,t17 check report y to stop indication
06/06/2011 09:57:00,t18 adjust report y to stop indicition
06/06/2011 09:57:00,t17 check report y to stop indication
06/06/2011 09:57:00,t18 adjust report y to stop indicition
06/06/2011 09:58:00,t17 check report y to stop indication
06/06/2011 09:58:00,t19 determine report y to stop indication
06/06/2011 09:59:00,t20 print report y to stop indication
06/06/2011 10:28:00,t02 check confirmation of receipt
06/06/2011 10:28:00,t04 determine confirmation of receipt
06/06/2011 10:29:00,t05 print and send confirmation of receipt
06/06/2011 10:53:00,t06 determine necessity of stop advice
06/06/2011 10:53:00,t10 determine necessity to stop indication
06/06/2011 12:13:00,confirmation of receipt
06/06/2011 12:13:00,t02 check confirmation of receipt
06/06/2011 12:14:00,t04 determine confirmation of receipt
06/06/2011 12:15:00,t06 determine necessity of stop advice
06/06/2011 12:46:00,confirmation of receipt
06/06/2011 12:46:00,t02 check confirmation of receipt
06/06/2011 12:46:00,t06 determine necessity of stop advice
06/06/2011 12:47:00,t04 determine confirmation of receipt
06/06/2011 12:47:00,t10 determine necessity to stop indication
06/06/2011 12:51:00,t05 print and send confirmation of receipt
06/06/2011 14:25:00,t06 determine necessity of stop advice
06/06/2011 14:25:00,t10 determine necessity to stop indication
06/06/2011 14:32:00,confirmation of receipt
06/06/2011 14:33:00,t02 check confirmation of receipt
06/06/2011 14:33:00,t04 determine confirmation of receipt
06/06/2011 14:34:00,t06 determine necessity of stop advice
06/06/2011 14:34:00,t10 determine necessity to stop indication
06/06/2011 14:36:00,t10 determine necessity to stop indication
06/06/2011 15:00:00,confirmation of receipt
06/06/2011 15:00:00,t02 check confirmation of receipt
06/06/2011 15:00:00,t04 determine confirmation of receipt
06/06/2011 15:01:00,t05 print and send confirmation of receipt
06/06/2011 15:59:00,confirmation of receipt
06/06/2011 16:34:00,confirmation of receipt
06/07/2011 08:44:00,confirmation of receipt
06/07/2011 08:46:00,t02 check confirmation of receipt
06/07/2011 08:47:00,t04 determine confirmation of receipt
06/07/2011 08:49:00,t05 print and send confirmation of receipt
06/07/2011 08:52:00,t06 determine necessity of stop advice
06/07/2011 08:53:00,t10 determine necessity to stop indication
06/07/2011 09:05:00,confirmation of receipt
06/07/2011 09:07:00,t02 check confirmation of receipt
06/07/2011 09:07:00,t04 determine confirmation of receipt
06/07/2011 09:07:00,t05 print and send confirmation of receipt
06/07/2011 11:31:00,confirmation of receipt
06/07/2011 11:31:00,t02 check confirmation of receipt
06/07/2011 11:31:00,t04 determine confirmation of receipt
06/07/2011 11:32:00,t05 print and send confirmation of receipt
06/07/2011 11:32:00,t06 determine necessity of stop advice
06/07/2011 11:33:00,t10 determine necessity to stop indication
06/07/2011 12:05:00,confirmation of receipt
06/07/2011 12:05:00,t02 check confirmation of receipt
06/07/2011 12:06:00,t04 determine confirmation of receipt
06/07/2011 12:06:00,t05 print and send confirmation of receipt
06/07/2011 12:10:00,t06 determine necessity of stop advice
06/07/2011 12:13:00,confirmation of receipt
06/07/2011 12:13:00,t06 determine necessity of stop advice
06/07/2011 12:13:00,t10 determine necessity to stop indication
06/07/2011 12:14:00,t02 check confirmation of receipt
06/07/2011 12:14:00,t04 determine confirmation of receipt
06/07/2011 12:14:00,t05 print and send confirmation of receipt
06/07/2011 12:24:00,t10 determine necessity to stop indication
06/07/2011 13:58:00,t06 determine necessity of stop advice
06/07/2011 13:59:00,t10 determine necessity to stop indication
06/07/2011 14:21:00,confirmation of receipt
06/07/2011 14:22:00,t06 determine necessity of stop advice
06/07/2011 14:25:00,t10 determine necessity to stop indication
06/07/2011 14:33:00,t02 check confirmation of receipt
06/07/2011 14:33:00,t04 determine confirmation of receipt
06/07/2011 14:34:00,t05 print and send confirmation of receipt
06/07/2011 14:35:00,t16 report reasons to hold request
06/07/2011 14:35:00,t17 check report y to stop indication
06/07/2011 14:36:00,t19 determine report y to stop indication
06/07/2011 14:36:00,t20 print report y to stop indication
06/07/2011 14:47:00,t06 determine necessity of stop advice
06/07/2011 14:47:00,t10 determine necessity to stop indication
06/08/2011 10:10:00,t06 determine necessity of stop advice
06/08/2011 10:10:00,t10 determine necessity to stop indication
06/08/2011 14:08:00,confirmation of receipt
06/08/2011 14:09:00,t06 determine necessity of stop advice
06/08/2011 14:09:00,t02 check confirmation of receipt
06/08/2011 14:09:00,t04 determine confirmation of receipt
06/08/2011 14:10:00,t05 print and send confirmation of receipt
06/08/2011 14:10:00,t10 determine necessity to stop indication
06/09/2011 11:35:00,t06 determine necessity of stop advice
06/09/2011 11:36:00,t10 determine necessity to stop indication
06/09/2011 12:28:00,confirmation of receipt
06/09/2011 12:29:00,t02 check confirmation of receipt
06/09/2011 12:29:00,t06 determine necessity of stop advice
06/09/2011 12:36:00,t10 determine necessity to stop indication
06/09/2011 12:40:00,t04 determine confirmation of receipt
06/09/2011 13:09:00,confirmation of receipt
06/09/2011 13:10:00,t02 check confirmation of receipt
06/09/2011 13:10:00,t04 determine confirmation of receipt
06/09/2011 13:10:00,t05 print and send confirmation of receipt
06/09/2011 13:11:00,t06 determine necessity of stop advice
06/09/2011 13:11:00,t10 determine necessity to stop indication
06/09/2011 13:44:00,t05 print and send confirmation of receipt
06/09/2011 16:49:00,t15 print document x request unlicensed
06/09/2011 17:07:00,t15 print document x request unlicensed
06/14/2011 15:49:00,confirmation of receipt
06/14/2011 15:52:00,t02 check confirmation of receipt
06/15/2011 08:43:00,confirmation of receipt
06/15/2011 10:21:00,t04 determine confirmation of receipt
06/15/2011 10:44:00,t05 print and send confirmation of receipt
06/15/2011 10:54:00,t02 check confirmation of receipt
06/15/2011 11:12:00,t06 determine necessity of stop advice
06/15/2011 11:18:00,t08 draft and send request for advice
06/15/2011 11:23:00,t09-3 process or receive external advice from party 3
06/15/2011 11:26:00,t09-1 process or receive external advice from party 1
06/15/2011 11:51:00,t06 determine necessity of stop advice
06/15/2011 11:53:00,t07-3 draft intern advice hold for aspect 3
06/15/2011 11:54:00,t07-5 draft intern advice aspect 5
06/15/2011 11:55:00,t10 determine necessity to stop indication
06/15/2011 12:00:00,t06 determine necessity of stop advice
06/15/2011 12:04:00,t09-2 process or receive external advice from party 2
06/15/2011 12:41:00,t09-4 process or receive external advice from party 4
06/15/2011 12:48:00,t10 determine necessity to stop indication
06/15/2011 13:40:00,t04 determine confirmation of receipt
06/15/2011 13:42:00,confirmation of receipt
06/15/2011 13:46:00,t07-2 draft intern advice aspect 2
06/15/2011 20:55:00,t04 determine confirmation of receipt
06/15/2011 20:55:00,t03 adjust confirmation of receipt
06/15/2011 20:59:00,t02 check confirmation of receipt
06/15/2011 21:01:00,t02 check confirmation of receipt
06/15/2011 21:01:00,t03 adjust confirmation of receipt
06/16/2011 08:29:00,confirmation of receipt
06/16/2011 10:08:00,t15 print document x request unlicensed
06/16/2011 10:09:00,t05 print and send confirmation of receipt
06/16/2011 10:29:00,confirmation of receipt
06/16/2011 10:31:00,t02 check confirmation of receipt
06/16/2011 10:32:00,t03 adjust confirmation of receipt
06/16/2011 10:33:00,t02 check confirmation of receipt
06/16/2011 10:38:00,t03 adjust confirmation of receipt
06/16/2011 10:38:00,t02 check confirmation of receipt
06/16/2011 10:40:00,t03 adjust confirmation of receipt
06/16/2011 10:40:00,t02 check confirmation of receipt
06/16/2011 10:49:00,t03 adjust confirmation of receipt
06/16/2011 10:49:00,t02 check confirmation of receipt
06/16/2011 10:50:00,t03 adjust confirmation of receipt
06/16/2011 10:54:00,confirmation of receipt
06/16/2011 10:54:00,t02 check confirmation of receipt
06/16/2011 10:55:00,t03 adjust confirmation of receipt
06/16/2011 13:01:00,t02 check confirmation of receipt
06/16/2011 14:49:00,t05 print and send confirmation of receipt
06/16/2011 14:55:00,t05 print and send confirmation of receipt
06/16/2011 15:10:00,confirmation of receipt
06/16/2011 15:48:00,t07-1 draft intern advice aspect 1
06/16/2011 15:48:00,t07-4 draft internal advice to hold for type 4
06/16/2011 15:49:00,t06 determine necessity of stop advice
06/16/2011 15:50:00,t06 determine necessity of stop advice
06/16/2011 15:51:00,t06 determine necessity of stop advice
06/16/2011 17:43:00,t02 check confirmation of receipt
06/16/2011 17:43:00,t06 determine necessity of stop advice
06/16/2011 17:44:00,t06 determine necessity of stop advice
06/16/2011 20:20:00,t05 print and send confirmation of receipt
06/16/2011 20:22:00,confirmation of receipt
06/16/2011 20:22:00,t06 determine necessity of stop advice
06/17/2011 08:32:00,confirmation of receipt
06/17/2011 08:32:00,t02 check confirmation of receipt
06/17/2011 08:33:00,t04 determine confirmation of receipt
06/17/2011 08:33:00,t05 print and send confirmation of receipt
06/17/2011 08:45:00,t06 determine necessity of stop advice
06/17/2011 08:45:00,t10 determine necessity to stop indication
06/17/2011 10:51:00,confirmation of receipt
06/17/2011 10:52:00,t02 check confirmation of receipt
06/17/2011 10:52:00,t04 determine confirmation of receipt
06/17/2011 10:53:00,t06 determine necessity of stop advice
06/17/2011 10:54:00,t10 determine necessity to stop indication
06/17/2011 13:39:00,confirmation of receipt
06/17/2011 14:28:00,confirmation of receipt
06/17/2011 14:31:00,t02 check confirmation of receipt
06/17/2011 14:32:00,t06 determine necessity of stop advice
06/17/2011 14:32:00,t10 determine necessity to stop indication
06/17/2011 14:32:00,t04 determine confirmation of receipt
06/17/2011 14:33:00,t05 print and send confirmation of receipt
06/20/2011 08:47:00,confirmation of receipt
06/20/2011 08:48:00,t02 check confirmation of receipt
